logit_gen_art,iso3,region,year,kp,value,provincial_value,study_idx,logit_kp_art,logit_gen_art2,id.region,idx,lower,median,upper,gen_art
-0.28185115214098755,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,24,-6.607566231192374,-3.547715348343069,-0.2414226480536217,0.43000000000000005
-0.2411620568168881,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,25,-6.247603757665882,-3.311874418997114,-0.14664434778294524,0.44
-0.20067069546215124,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,26,-5.932133692714525,-3.076109006185201,-0.06170780178110508,0.44999999999999996
-0.16034265007517937,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,27,-5.539298743483068,-2.8340098298309133,0.05864371645516618,0.46
-0.12014431184206321,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,28,-5.16406634436861,-2.591911071372275,0.1801003599370163,0.47000000000000003
-0.08004270767353637,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,29,-4.75682130774462,-2.3644607511648097,0.33759566636000615,0.48000000000000004
-0.04000533461369925,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,30,-4.38247637723231,-2.127053222516561,0.44172314926635226,0.49
0,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,31,-4.018575362382424,-1.900600786601418,0.4993347706428575,0.5
0.040005334613699206,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,32,-3.6901150114719985,-1.6850569096147079,0.6480589104030514,0.51
0.08004270767353656,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,33,-3.3687845589311842,-1.4504094408449473,0.7998387707385998,0.52
0.12014431184206341,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,34,-3.0437373407975277,-1.2093220154759703,0.9457131229859874,0.5300000000000001
0.16034265007517948,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,35,-2.7156407036158177,-0.9832847265071089,1.05890228554073,0.54
0.2006706954621514,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,36,-2.3683396090846696,-0.736201447830669,1.2014681369381546,0.5500000000000002
0.24116205681688824,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,37,-2.07726904748164,-0.4935872497833748,1.4046917167894113,0.56
0.281851152140988,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,38,-1.8137067706482146,-0.26451605239403797,1.5515430336911311,0.5700000000000001
0.32277339226305135,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,39,-1.5770157023365126,-0.01713516047849426,1.7447276657426456,0.5800000000000001
0.3639653772014119,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,40,-1.329548013126225,0.22661886694249875,1.9757389901348037,0.5900000000000001
0.40546510810816483,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,41,-1.0647060082803113,0.479499894297591,2.1836862629468214,0.6000000000000001
0.4473122180436652,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,42,-0.8271297745285359,0.7152875589267931,2.3948552648285064,0.6100000000000001
0.4895482253187058,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,43,-0.6414320879446256,0.9585989817667202,2.623552048766116,0.62
0.5322168137473082,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,44,-0.40578744907167297,1.2224112549860078,2.9205056156138833,0.63
0.5753641449035619,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,45,-0.17267595052118379,1.4746194264450119,3.1875410316648076,0.64
0.6190392084062236,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,46,-0.012209200087466562,1.723208696313574,3.4787429102838625,0.65
0.6632942174102643,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,47,0.19893650317767247,1.9687457933647838,3.789089893298517,0.66
0.708185057924486,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,48,0.3677984854322844,2.2315642237980424,4.214522560194349,0.67
0.75377180237638,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,49,0.4839028179880017,2.4837562024572346,4.655484446149741,0.6799999999999999
0.8001193001121129,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,50,0.6284272711160709,2.762869579487987,5.0767224347960624,0.69
0.8472978603872034,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,51,0.769731390696029,3.043254969667994,5.444961991248465,0.7
0.8953840470548413,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,52,0.9557430350890429,3.311475805236322,5.902046632600503,0.71
0.9444616088408513,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,53,1.1494891584525413,3.60030429200419,6.366462451645087,0.72
0.9946225751440619,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,54,1.3219662474543579,3.8951248231450464,6.861741496357076,0.73
1.0459685551826876,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,55,1.4037705106478755,4.1857999486188415,7.343584847069352,0.74
1.0986122886681098,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,56,1.593503594634854,4.508123581810915,7.897747675973614,0.7500000000000001
1.1526795099383855,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,57,1.7805010778568746,4.810432025646911,8.394337252213255,0.76
1.2083112059245342,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,58,1.865875068491609,5.129105344082696,8.92687407075051,0.7700000000000001
1.265666373331276,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,59,2.0157749833993055,5.453451520844952,9.52829152819755,0.7799999999999999
1.3249254147435987,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,60,2.1401491187405037,5.797621508518584,10.12699429228191,0.79
1.3862943611198908,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,61,2.2452705425280204,6.157441052410334,10.761033460392591,0.8
1.4500101755059986,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,62,2.3840199768136348,6.501415548455243,11.396389659784274,0.81
1.5163474893680888,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,63,2.567871145191015,6.888260762173756,12.020342004804839,0.8200000000000001
1.5856272637403823,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,64,2.745923902718687,7.272863116408363,12.676168198901252,0.8300000000000001
1.658228076603533,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,65,2.9466826316603565,7.729353371945232,13.412694965733088,0.8400000000000001
1.734601055388107,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,66,3.1604474802411353,8.143681267879805,14.2358540006073,0.8500000000000001
1.8152899666382498,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,67,3.376054942985406,8.589198649798112,15.092246644743609,0.8600000000000001
1.9009587611930479,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,68,3.517858875178873,9.056727017726455,15.963104956615043,0.8700000000000001
1.9924301646902072,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,69,3.7157890196552055,9.585517481029342,16.88461659690249,0.8800000000000001
2.0907410969337703,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,70,3.922080553347724,10.14872920549097,17.878100758049506,0.8900000000000001
2.197224577336221,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,71,4.149893448125666,10.762338576511237,18.941008103534106,0.9000000000000001
2.3136349291806297,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,72,4.371916184266344,11.404120669121433,20.065485041782328,0.9099999999999999
2.4423470353692034,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,73,4.611646799169829,12.131392138062797,21.34768665250996,0.9199999999999999
2.5866893440979415,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,74,4.884091769989848,12.98015518847399,22.80711611470755,0.9299999999999999
2.751535313041948,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,75,5.192190858381939,13.936396314439378,24.45871214522932,0.9400000000000001
2.9444389791664394,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,76,5.601913705468203,15.022188363291267,26.245885072670056,0.95
3.178053830347945,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,77,6.144872025726125,16.353503955779246,28.481267864772988,0.96
3.4760986898352724,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,78,6.745704091725182,18.09777419134736,31.629430507200922,0.97
3.8918202981106256,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,79,7.527189949255178,20.445040745958103,35.85042453429709,0.98
4.595119850134589,NA,NA,NA,PWID,NA,NA,NA,NA,NA,NA,80,8.658079513273039,24.427214423141923,42.7574897889495,0.99
