area_id,year,sex,age_group,population,area_name
BFA-HUMD_2_13,2000,female,Y015_019,13415.07609,Bam
BFA-HUMD_2_13,2000,female,Y020_024,10547.40011,Bam
BFA-HUMD_2_13,2000,female,Y025_029,8232.585248,Bam
BFA-HUMD_2_13,2000,female,Y030_034,6827.876266,Bam
BFA-HUMD_2_13,2000,female,Y035_039,5680.236614,Bam
BFA-HUMD_2_13,2000,female,Y040_044,5013.570005,Bam
BFA-HUMD_2_13,2000,female,Y045_049,3854.576311,Bam
BFA-HUMD_2_13,2000,female,Y050_054,3494.524661,Bam
BFA-HUMD_2_13,2000,female,Y055_059,2697.416277,Bam
BFA-HUMD_2_13,2000,female,Y060_064,2385.6708,Bam
BFA-HUMD_2_13,2000,female,Y065_069,1624.920251,Bam
BFA-HUMD_2_13,2000,female,Y070_074,1331.564221,Bam
BFA-HUMD_2_13,2000,female,Y075_079,765.9809693,Bam
BFA-HUMD_2_13,2000,female,Y080_999,421.432628,Bam
BFA-HUMD_2_13,2000,male,Y000_004,23855.01365,Bam
BFA-HUMD_2_13,2000,male,Y005_009,19215.4745,Bam
BFA-HUMD_2_13,2000,male,Y010_014,16244.09506,Bam
BFA-HUMD_2_13,2000,male,Y015_019,12920.54155,Bam
BFA-HUMD_2_13,2000,male,Y020_024,9123.569999,Bam
BFA-HUMD_2_13,2000,male,Y025_029,6826.152889,Bam
BFA-HUMD_2_13,2000,male,Y030_034,5346.134946,Bam
BFA-HUMD_2_13,2000,male,Y035_039,4617.837498,Bam
BFA-HUMD_2_13,2000,male,Y040_044,3852.013127,Bam
BFA-HUMD_2_13,2000,male,Y045_049,2994.74049,Bam
BFA-HUMD_2_13,2000,male,Y050_054,2675.274958,Bam
BFA-HUMD_2_13,2000,male,Y055_059,2317.879388,Bam
BFA-HUMD_2_13,2000,male,Y060_064,1738.200389,Bam
BFA-HUMD_2_13,2000,male,Y065_069,1213.343561,Bam
BFA-HUMD_2_13,2000,male,Y070_074,986.3587564,Bam
BFA-HUMD_2_13,2000,male,Y075_079,561.9024724,Bam
BFA-HUMD_2_13,2000,male,Y080_999,309.6605507,Bam
BFA-HUMD_2_13,2001,female,Y000_004,23839.31996,Bam
BFA-HUMD_2_13,2001,female,Y005_009,19158.68671,Bam
BFA-HUMD_2_13,2001,female,Y010_014,16499.95279,Bam
BFA-HUMD_2_13,2001,female,Y015_019,13735.75399,Bam
BFA-HUMD_2_13,2001,female,Y020_024,10901.72595,Bam
BFA-HUMD_2_13,2001,female,Y025_029,8579.137111,Bam
BFA-HUMD_2_13,2001,female,Y030_034,7034.12714,Bam
BFA-HUMD_2_13,2001,female,Y035_039,5833.947355,Bam
BFA-HUMD_2_13,2001,female,Y040_044,5159.901585,Bam
BFA-HUMD_2_13,2001,female,Y045_049,3981.121918,Bam
BFA-HUMD_2_13,2001,female,Y050_054,3564.922087,Bam
BFA-HUMD_2_13,2001,female,Y055_059,2722.611439,Bam
BFA-HUMD_2_13,2001,female,Y060_064,2446.443944,Bam
BFA-HUMD_2_13,2001,female,Y065_069,1659.933423,Bam
BFA-HUMD_2_13,2001,female,Y070_074,1350.67354,Bam
BFA-HUMD_2_13,2001,female,Y075_079,777.5826771,Bam
BFA-HUMD_2_13,2001,female,Y080_999,431.6033934,Bam
BFA-HUMD_2_13,2001,male,Y000_004,24458.13842,Bam
BFA-HUMD_2_13,2001,male,Y005_009,19689.30674,Bam
BFA-HUMD_2_13,2001,male,Y010_014,16554.99166,Bam
BFA-HUMD_2_13,2001,male,Y015_019,13247.8305,Bam
BFA-HUMD_2_13,2001,male,Y020_024,9462.555094,Bam
BFA-HUMD_2_13,2001,male,Y025_029,7160.84596,Bam
BFA-HUMD_2_13,2001,male,Y030_034,5543.606043,Bam
BFA-HUMD_2_13,2001,male,Y035_039,4761.477853,Bam
BFA-HUMD_2_13,2001,male,Y040_044,3983.317267,Bam
BFA-HUMD_2_13,2001,male,Y045_049,3118.630552,Bam
BFA-HUMD_2_13,2001,male,Y050_054,2728.431737,Bam
BFA-HUMD_2_13,2001,male,Y055_059,2325.062899,Bam
BFA-HUMD_2_13,2001,male,Y060_064,1789.781672,Bam
BFA-HUMD_2_13,2001,male,Y065_069,1240.804066,Bam
BFA-HUMD_2_13,2001,male,Y070_074,993.7476073,Bam
BFA-HUMD_2_13,2001,male,Y075_079,563.8291277,Bam
BFA-HUMD_2_13,2001,male,Y080_999,315.0415423,Bam
BFA-HUMD_2_13,2002,female,Y000_004,24436.25984,Bam
BFA-HUMD_2_13,2002,female,Y005_009,19622.33062,Bam
BFA-HUMD_2_13,2002,female,Y010_014,16806.85616,Bam
BFA-HUMD_2_13,2002,female,Y015_019,14064.09747,Bam
BFA-HUMD_2_13,2002,female,Y020_024,11267.9549,Bam
BFA-HUMD_2_13,2002,female,Y025_029,8940.277124,Bam
BFA-HUMD_2_13,2002,female,Y030_034,7246.608271,Bam
BFA-HUMD_2_13,2002,female,Y035_039,5991.817604,Bam
BFA-HUMD_2_13,2002,female,Y040_044,5310.50416,Bam
BFA-HUMD_2_13,2002,female,Y045_049,4111.822012,Bam
BFA-HUMD_2_13,2002,female,Y050_054,3636.737674,Bam
BFA-HUMD_2_13,2002,female,Y055_059,2748.041935,Bam
BFA-HUMD_2_13,2002,female,Y060_064,2508.765238,Bam
BFA-HUMD_2_13,2002,female,Y065_069,1695.701045,Bam
BFA-HUMD_2_13,2002,female,Y070_074,1370.057097,Bam
BFA-HUMD_2_13,2002,female,Y075_079,789.3601067,Bam
BFA-HUMD_2_13,2002,female,Y080_999,442.0196179,Bam
BFA-HUMD_2_13,2002,male,Y000_004,25076.51196,Bam
BFA-HUMD_2_13,2002,male,Y005_009,20174.82315,Bam
BFA-HUMD_2_13,2002,male,Y010_014,16871.83853,Bam
BFA-HUMD_2_13,2002,male,Y015_019,13583.40998,Bam
BFA-HUMD_2_13,2002,male,Y020_024,9814.135137,Bam
BFA-HUMD_2_13,2002,male,Y025_029,7511.949366,Bam
BFA-HUMD_2_13,2002,male,Y030_034,5748.371164,Bam
BFA-HUMD_2_13,2002,male,Y035_039,4909.586219,Bam
BFA-HUMD_2_13,2002,male,Y040_044,4119.097192,Bam
BFA-HUMD_2_13,2002,male,Y045_049,3247.645849,Bam
BFA-HUMD_2_13,2002,male,Y050_054,2782.644722,Bam
BFA-HUMD_2_13,2002,male,Y055_059,2332.268674,Bam
BFA-HUMD_2_13,2002,male,Y060_064,1842.893635,Bam
BFA-HUMD_2_13,2002,male,Y065_069,1268.88606,Bam
BFA-HUMD_2_13,2002,male,Y070_074,1001.191808,Bam
BFA-HUMD_2_13,2002,male,Y075_079,565.7623891,Bam
BFA-HUMD_2_13,2002,male,Y080_999,320.5160398,Bam
BFA-HUMD_2_13,2003,female,Y000_004,25048.14716,Bam
BFA-HUMD_2_13,2003,female,Y005_009,20097.19481,Bam
BFA-HUMD_2_13,2003,female,Y010_014,17119.46802,Bam
BFA-HUMD_2_13,2003,female,Y015_019,14400.28977,Bam
BFA-HUMD_2_13,2003,female,Y020_024,11646.48682,Bam
BFA-HUMD_2_13,2003,female,Y025_029,9316.619379,Bam
BFA-HUMD_2_13,2003,female,Y030_034,7465.507857,Bam
BFA-HUMD_2_13,2003,female,Y035_039,6153.959921,Bam
BFA-HUMD_2_13,2003,female,Y040_044,5465.502387,Bam
BFA-HUMD_2_13,2003,female,Y045_049,4246.812986,Bam
BFA-HUMD_2_13,2003,female,Y050_054,3709.99999,Bam
BFA-HUMD_2_13,2003,female,Y055_059,2773.709965,Bam
BFA-HUMD_2_13,2003,female,Y060_064,2572.67412,Bam
BFA-HUMD_2_13,2003,female,Y065_069,1732.239375,Bam
BFA-HUMD_2_13,2003,female,Y070_074,1389.718828,Bam
BFA-HUMD_2_13,2003,female,Y075_079,801.3159197,Bam
BFA-HUMD_2_13,2003,female,Y080_999,452.6872253,Bam
BFA-HUMD_2_13,2003,male,Y000_004,25710.51979,Bam
BFA-HUMD_2_13,2003,male,Y005_009,20672.31186,Bam
BFA-HUMD_2_13,2003,male,Y010_014,17194.74955,Bam
BFA-HUMD_2_13,2003,male,Y015_019,13927.48999,Bam
BFA-HUMD_2_13,2003,male,Y020_024,10178.77809,Bam
BFA-HUMD_2_13,2003,male,Y025_029,7880.267721,Bam
BFA-HUMD_2_13,2003,male,Y030_034,5960.699728,Bam
BFA-HUMD_2_13,2003,male,Y035_039,5062.301576,Bam
BFA-HUMD_2_13,2003,male,Y040_044,4259.505467,Bam
BFA-HUMD_2_13,2003,male,Y045_049,3381.998407,Bam
BFA-HUMD_2_13,2003,male,Y050_054,2837.934901,Bam
BFA-HUMD_2_13,2003,male,Y055_059,2339.49678,Bam
BFA-HUMD_2_13,2003,male,Y060_064,1897.581702,Bam
BFA-HUMD_2_13,2003,male,Y065_069,1297.603609,Bam
BFA-HUMD_2_13,2003,male,Y070_074,1008.691774,Bam
BFA-HUMD_2_13,2003,male,Y075_079,567.7022793,Bam
BFA-HUMD_2_13,2003,male,Y080_999,326.085668,Bam
BFA-HUMD_2_13,2004,female,Y000_004,25675.35623,Bam
BFA-HUMD_2_13,2004,female,Y005_009,20583.5508,Bam
BFA-HUMD_2_13,2004,female,Y010_014,17437.89453,Bam
BFA-HUMD_2_13,2004,female,Y015_019,14744.51851,Bam
BFA-HUMD_2_13,2004,female,Y020_024,12037.73501,Bam
BFA-HUMD_2_13,2004,female,Y025_029,9708.803814,Bam
BFA-HUMD_2_13,2004,female,Y030_034,7691.019782,Bam
BFA-HUMD_2_13,2004,female,Y035_039,6320.489909,Bam
BFA-HUMD_2_13,2004,female,Y040_044,5625.024564,Bam
BFA-HUMD_2_13,2004,female,Y045_049,4386.235708,Bam
BFA-HUMD_2_13,2004,female,Y050_054,3784.738181,Bam
BFA-HUMD_2_13,2004,female,Y055_059,2799.617747,Bam
BFA-HUMD_2_13,2004,female,Y060_064,2638.211031,Bam
BFA-HUMD_2_13,2004,female,Y065_069,1769.565019,Bam
BFA-HUMD_2_13,2004,female,Y070_074,1409.662725,Bam
BFA-HUMD_2_13,2004,female,Y075_079,813.452818,Bam
BFA-HUMD_2_13,2004,female,Y080_999,463.6122825,Bam
BFA-HUMD_2_13,2004,male,Y000_004,26360.5572,Bam
BFA-HUMD_2_13,2004,male,Y005_009,21182.06809,Bam
BFA-HUMD_2_13,2004,male,Y010_014,17523.84078,Bam
BFA-HUMD_2_13,2004,male,Y015_019,14280.28586,Bam
BFA-HUMD_2_13,2004,male,Y020_024,10556.96931,Bam
BFA-HUMD_2_13,2004,male,Y025_029,8266.645091,Bam
BFA-HUMD_2_13,2004,male,Y030_034,6180.871109,Bam
BFA-HUMD_2_13,2004,male,Y035_039,5219.767228,Bam
BFA-HUMD_2_13,2004,male,Y040_044,4404.69986,Bam
BFA-HUMD_2_13,2004,male,Y045_049,3521.909024,Bam
BFA-HUMD_2_13,2004,male,Y050_054,2894.323676,Bam
BFA-HUMD_2_13,2004,male,Y055_059,2346.747287,Bam
BFA-HUMD_2_13,2004,male,Y060_064,1953.892643,Bam
BFA-HUMD_2_13,2004,male,Y065_069,1326.971095,Bam
BFA-HUMD_2_13,2004,male,Y070_074,1016.247923,Bam
BFA-HUMD_2_13,2004,male,Y075_079,569.6488209,Bam
BFA-HUMD_2_13,2004,male,Y080_999,331.7520799,Bam
BFA-HUMD_2_13,2005,female,Y000_004,26318.27071,Bam
BFA-HUMD_2_13,2005,female,Y005_009,21081.6767,Bam
BFA-HUMD_2_13,2005,female,Y010_014,17762.24386,Bam
BFA-HUMD_2_13,2005,female,Y015_019,15096.97579,Bam
BFA-HUMD_2_13,2005,female,Y020_024,12442.12666,Bam
BFA-HUMD_2_13,2005,female,Y025_029,10117.49731,Bam
BFA-HUMD_2_13,2005,female,Y030_034,7923.343786,Bam
BFA-HUMD_2_13,2005,female,Y035_039,6491.526303,Bam
BFA-HUMD_2_13,2005,female,Y040_044,5789.20273,Bam
BFA-HUMD_2_13,2005,female,Y045_049,4530.235674,Bam
BFA-HUMD_2_13,2005,female,Y050_054,3860.981977,Bam
BFA-HUMD_2_13,2005,female,Y055_059,2825.767519,Bam
BFA-HUMD_2_13,2005,female,Y060_064,2705.417446,Bam
BFA-HUMD_2_13,2005,female,Y065_069,1807.694941,Bam
BFA-HUMD_2_13,2005,female,Y070_074,1429.892838,Bam
BFA-HUMD_2_13,2005,female,Y075_079,825.7735443,Bam
BFA-HUMD_2_13,2005,female,Y080_999,474.8010027,Bam
BFA-HUMD_2_13,2005,male,Y000_004,27027.02947,Bam
BFA-HUMD_2_13,2005,male,Y005_009,21704.39433,Bam
BFA-HUMD_2_13,2005,male,Y010_014,17859.2305,Bam
BFA-HUMD_2_13,2005,male,Y015_019,14642.01836,Bam
BFA-HUMD_2_13,2005,male,Y020_024,10949.21217,Bam
BFA-HUMD_2_13,2005,male,Y025_029,8671.966929,Bam
BFA-HUMD_2_13,2005,male,Y030_034,6409.174998,Bam
BFA-HUMD_2_13,2005,male,Y035_039,5382.130935,Bam
BFA-HUMD_2_13,2005,male,Y040_044,4554.843515,Bam
BFA-HUMD_2_13,2005,male,Y045_049,3667.607634,Bam
BFA-HUMD_2_13,2005,male,Y050_054,2951.832876,Bam
BFA-HUMD_2_13,2005,male,Y055_059,2354.020265,Bam
BFA-HUMD_2_13,2005,male,Y060_064,2011.874617,Bam
BFA-HUMD_2_13,2005,male,Y065_069,1357.00323,Bam
BFA-HUMD_2_13,2005,male,Y070_074,1023.860674,Bam
BFA-HUMD_2_13,2005,male,Y075_079,571.6020369,Bam
BFA-HUMD_2_13,2005,male,Y080_999,337.5169574,Bam
BFA-HUMD_2_13,2006,female,Y000_004,27056.60468,Bam
BFA-HUMD_2_13,2006,female,Y005_009,21627.26986,Bam
BFA-HUMD_2_13,2006,female,Y010_014,18149.34888,Bam
BFA-HUMD_2_13,2006,female,Y015_019,15308.96763,Bam
BFA-HUMD_2_13,2006,female,Y020_024,12670.10248,Bam
BFA-HUMD_2_13,2006,female,Y025_029,10400.45356,Bam
BFA-HUMD_2_13,2006,female,Y030_034,8215.187243,Bam
BFA-HUMD_2_13,2006,female,Y035_039,6658.549589,Bam
BFA-HUMD_2_13,2006,female,Y040_044,5923.683526,Bam
BFA-HUMD_2_13,2006,female,Y045_049,4648.820664,Bam
BFA-HUMD_2_13,2006,female,Y050_054,3978.620287,Bam
BFA-HUMD_2_13,2006,female,Y055_059,2877.815078,Bam
BFA-HUMD_2_13,2006,female,Y060_064,2728.151728,Bam
BFA-HUMD_2_13,2006,female,Y065_069,1854.367472,Bam
BFA-HUMD_2_13,2006,female,Y070_074,1463.017462,Bam
BFA-HUMD_2_13,2006,female,Y075_079,840.3582813,Bam
BFA-HUMD_2_13,2006,female,Y080_999,484.3667604,Bam
BFA-HUMD_2_13,2006,male,Y000_004,27783.00965,Bam
BFA-HUMD_2_13,2006,male,Y005_009,22281.35153,Bam
BFA-HUMD_2_13,2006,male,Y010_014,18264.97947,Bam
BFA-HUMD_2_13,2006,male,Y015_019,14844.6865,Bam
BFA-HUMD_2_13,2006,male,Y020_024,11113.43644,Bam
BFA-HUMD_2_13,2006,male,Y025_029,8899.883473,Bam
BFA-HUMD_2_13,2006,male,Y030_034,6654.998166,Bam
BFA-HUMD_2_13,2006,male,Y035_039,5531.718582,Bam
BFA-HUMD_2_13,2006,male,Y040_044,4661.61745,Bam
BFA-HUMD_2_13,2006,male,Y045_049,3768.763932,Bam
BFA-HUMD_2_13,2006,male,Y050_054,3057.69021,Bam
BFA-HUMD_2_13,2006,male,Y055_059,2391.746055,Bam
BFA-HUMD_2_13,2006,male,Y060_064,2012.092594,Bam
BFA-HUMD_2_13,2006,male,Y065_069,1395.897457,Bam
BFA-HUMD_2_13,2006,male,Y070_074,1046.915703,Bam
BFA-HUMD_2_13,2006,male,Y075_079,576.6649498,Bam
BFA-HUMD_2_13,2006,male,Y080_999,338.3448026,Bam
BFA-HUMD_2_13,2007,female,Y000_004,27815.65191,Bam
BFA-HUMD_2_13,2007,female,Y005_009,22186.98295,Bam
BFA-HUMD_2_13,2007,female,Y010_014,18544.89035,Bam
BFA-HUMD_2_13,2007,female,Y015_019,15523.93625,Bam
BFA-HUMD_2_13,2007,female,Y020_024,12902.25547,Bam
BFA-HUMD_2_13,2007,female,Y025_029,10691.32326,Bam
BFA-HUMD_2_13,2007,female,Y030_034,8517.780278,Bam
BFA-HUMD_2_13,2007,female,Y035_039,6829.870289,Bam
BFA-HUMD_2_13,2007,female,Y040_044,6061.288254,Bam
BFA-HUMD_2_13,2007,female,Y045_049,4770.509775,Bam
BFA-HUMD_2_13,2007,female,Y050_054,4099.842858,Bam
BFA-HUMD_2_13,2007,female,Y055_059,2930.821296,Bam
BFA-HUMD_2_13,2007,female,Y060_064,2751.077051,Bam
BFA-HUMD_2_13,2007,female,Y065_069,1902.245033,Bam
BFA-HUMD_2_13,2007,female,Y070_074,1496.909445,Bam
BFA-HUMD_2_13,2007,female,Y075_079,855.2006126,Bam
BFA-HUMD_2_13,2007,female,Y080_999,494.1252383,Bam
BFA-HUMD_2_13,2007,male,Y000_004,28560.13556,Bam
BFA-HUMD_2_13,2007,male,Y005_009,22873.64569,Bam
BFA-HUMD_2_13,2007,male,Y010_014,18679.94676,Bam
BFA-HUMD_2_13,2007,male,Y015_019,15050.15988,Bam
BFA-HUMD_2_13,2007,male,Y020_024,11280.12385,Bam
BFA-HUMD_2_13,2007,male,Y025_029,9133.790117,Bam
BFA-HUMD_2_13,2007,male,Y030_034,6910.249853,Bam
BFA-HUMD_2_13,2007,male,Y035_039,5685.463776,Bam
BFA-HUMD_2_13,2007,male,Y040_044,4770.894364,Bam
BFA-HUMD_2_13,2007,male,Y045_049,3872.710222,Bam
BFA-HUMD_2_13,2007,male,Y050_054,3167.343753,Bam
BFA-HUMD_2_13,2007,male,Y055_059,2430.076443,Bam
BFA-HUMD_2_13,2007,male,Y060_064,2012.310594,Bam
BFA-HUMD_2_13,2007,male,Y065_069,1435.906466,Bam
BFA-HUMD_2_13,2007,male,Y070_074,1070.489878,Bam
BFA-HUMD_2_13,2007,male,Y075_079,581.7727069,Bam
BFA-HUMD_2_13,2007,male,Y080_999,339.1746782,Bam
BFA-HUMD_2_13,2008,female,Y000_004,28595.99349,Bam
BFA-HUMD_2_13,2008,female,Y005_009,22761.1814,Bam
BFA-HUMD_2_13,2008,female,Y010_014,18949.05214,Bam
BFA-HUMD_2_13,2008,female,Y015_019,15741.92347,Bam
BFA-HUMD_2_13,2008,female,Y020_024,13138.66218,Bam
BFA-HUMD_2_13,2008,female,Y025_029,10990.32772,Bam
BFA-HUMD_2_13,2008,female,Y030_034,8831.518835,Bam
BFA-HUMD_2_13,2008,female,Y035_039,7005.598974,Bam
BFA-HUMD_2_13,2008,female,Y040_044,6202.089484,Bam
BFA-HUMD_2_13,2008,female,Y045_049,4895.384262,Bam
BFA-HUMD_2_13,2008,female,Y050_054,4224.7589,Bam
BFA-HUMD_2_13,2008,female,Y055_059,2984.80383,Bam
BFA-HUMD_2_13,2008,female,Y060_064,2774.195022,Bam
BFA-HUMD_2_13,2008,female,Y065_069,1951.358735,Bam
BFA-HUMD_2_13,2008,female,Y070_074,1531.586563,Bam
BFA-HUMD_2_13,2008,female,Y075_079,870.3050878,Bam
BFA-HUMD_2_13,2008,female,Y080_999,504.0803191,Bam
BFA-HUMD_2_13,2008,male,Y000_004,29358.99866,Bam
BFA-HUMD_2_13,2008,male,Y005_009,23481.68452,Bam
BFA-HUMD_2_13,2008,male,Y010_014,19104.34181,Bam
BFA-HUMD_2_13,2008,male,Y015_019,15258.47733,Bam
BFA-HUMD_2_13,2008,male,Y020_024,11449.31137,Bam
BFA-HUMD_2_13,2008,male,Y025_029,9373.844293,Bam
BFA-HUMD_2_13,2008,male,Y030_034,7175.291689,Bam
BFA-HUMD_2_13,2008,male,Y035_039,5843.48207,Bam
BFA-HUMD_2_13,2008,male,Y040_044,4882.73293,Bam
BFA-HUMD_2_13,2008,male,Y045_049,3979.523455,Bam
BFA-HUMD_2_13,2008,male,Y050_054,3280.929643,Bam
BFA-HUMD_2_13,2008,male,Y055_059,2469.021118,Bam
BFA-HUMD_2_13,2008,male,Y060_064,2012.528618,Bam
BFA-HUMD_2_13,2008,male,Y065_069,1477.062207,Bam
BFA-HUMD_2_13,2008,male,Y070_074,1094.59489,Bam
BFA-HUMD_2_13,2008,male,Y075_079,586.9257055,Bam
BFA-HUMD_2_13,2008,male,Y080_999,340.0065893,Bam
BFA-HUMD_2_13,2009,female,Y000_004,29398.2268,Bam
BFA-HUMD_2_13,2009,female,Y005_009,23350.2401,Bam
BFA-HUMD_2_13,2009,female,Y010_014,19362.0221,Bam
BFA-HUMD_2_13,2009,female,Y015_019,15962.97166,Bam
BFA-HUMD_2_13,2009,female,Y020_024,13379.40055,Bam
BFA-HUMD_2_13,2009,female,Y025_029,11297.69444,Bam
BFA-HUMD_2_13,2009,female,Y030_034,9156.813441,Bam
BFA-HUMD_2_13,2009,female,Y035_039,7185.849058,Bam
BFA-HUMD_2_13,2009,female,Y040_044,6346.161469,Bam
BFA-HUMD_2_13,2009,female,Y045_049,5023.527505,Bam
BFA-HUMD_2_13,2009,female,Y050_054,4353.480944,Bam
BFA-HUMD_2_13,2009,female,Y055_059,3039.780664,Bam
BFA-HUMD_2_13,2009,female,Y060_064,2797.507259,Bam
BFA-HUMD_2_13,2009,female,Y065_069,2001.740494,Bam
BFA-HUMD_2_13,2009,female,Y070_074,1567.067005,Bam
BFA-HUMD_2_13,2009,female,Y075_079,885.6763369,Bam
BFA-HUMD_2_13,2009,female,Y080_999,514.2359636,Bam
BFA-HUMD_2_13,2009,male,Y000_004,30180.20697,Bam
BFA-HUMD_2_13,2009,male,Y005_009,24105.88654,Bam
BFA-HUMD_2_13,2009,male,Y010_014,19538.37881,Bam
BFA-HUMD_2_13,2009,male,Y015_019,15469.67821,Bam
BFA-HUMD_2_13,2009,male,Y020_024,11621.03648,Bam
BFA-HUMD_2_13,2009,male,Y025_029,9620.207571,Bam
BFA-HUMD_2_13,2009,male,Y030_034,7450.499174,Bam
BFA-HUMD_2_13,2009,male,Y035_039,6005.892227,Bam
BFA-HUMD_2_13,2009,male,Y040_044,4997.193198,Bam
BFA-HUMD_2_13,2009,male,Y045_049,4089.282704,Bam
BFA-HUMD_2_13,2009,male,Y050_054,3398.5889,Bam
BFA-HUMD_2_13,2009,male,Y055_059,2508.589924,Bam
BFA-HUMD_2_13,2009,male,Y060_064,2012.746666,Bam
BFA-HUMD_2_13,2009,male,Y065_069,1519.397547,Bam
BFA-HUMD_2_13,2009,male,Y070_074,1119.242693,Bam
BFA-HUMD_2_13,2009,male,Y075_079,592.1243464,Bam
BFA-HUMD_2_13,2009,male,Y080_999,340.8405409,Bam
BFA-HUMD_2_13,2010,female,Y000_004,30222.966,Bam
BFA-HUMD_2_13,2010,female,Y005_009,23954.54361,Bam
BFA-HUMD_2_13,2010,female,Y010_014,19783.99221,Bam
BFA-HUMD_2_13,2010,female,Y015_019,16187.12382,Bam
BFA-HUMD_2_13,2010,female,Y020_024,13624.54994,Bam
BFA-HUMD_2_13,2010,female,Y025_029,11613.65729,Bam
BFA-HUMD_2_13,2010,female,Y030_034,9494.089743,Bam
BFA-HUMD_2_13,2010,female,Y035_039,7370.736874,Bam
BFA-HUMD_2_13,2010,female,Y040_044,6493.580186,Bam
BFA-HUMD_2_13,2010,female,Y045_049,5155.02507,Bam
BFA-HUMD_2_13,2010,female,Y050_054,4486.124956,Bam
BFA-HUMD_2_13,2010,female,Y055_059,3095.770112,Bam
BFA-HUMD_2_13,2010,female,Y060_064,2821.015394,Bam
BFA-HUMD_2_13,2010,female,Y065_069,2053.423051,Bam
BFA-HUMD_2_13,2010,female,Y070_074,1603.369379,Bam
BFA-HUMD_2_13,2010,female,Y075_079,901.3190715,Bam
BFA-HUMD_2_13,2010,female,Y080_999,524.5962127,Bam
BFA-HUMD_2_13,2010,male,Y000_004,31024.38551,Bam
BFA-HUMD_2_13,2010,male,Y005_009,24746.68141,Bam
BFA-HUMD_2_13,2010,male,Y010_014,19982.27682,Bam
BFA-HUMD_2_13,2010,male,Y015_019,15683.80244,Bam
BFA-HUMD_2_13,2010,male,Y020_024,11795.33725,Bam
BFA-HUMD_2_13,2010,male,Y025_029,9873.045765,Bam
BFA-HUMD_2_13,2010,male,Y030_034,7736.26221,Bam
BFA-HUMD_2_13,2010,male,Y035_039,6172.816313,Bam
BFA-HUMD_2_13,2010,male,Y040_044,5114.336627,Bam
BFA-HUMD_2_13,2010,male,Y045_049,4202.069224,Bam
BFA-HUMD_2_13,2010,male,Y050_054,3520.467602,Bam
BFA-HUMD_2_13,2010,male,Y055_059,2548.792865,Bam
BFA-HUMD_2_13,2010,male,Y060_064,2012.964738,Bam
BFA-HUMD_2_13,2010,male,Y065_069,1562.946297,Bam
BFA-HUMD_2_13,2010,male,Y070_074,1144.445509,Bam
BFA-HUMD_2_13,2010,male,Y075_079,597.3690337,Bam
BFA-HUMD_2_13,2010,male,Y080_999,341.6765379,Bam
BFA-HUMD_2_13,2011,female,Y000_004,30746.84313,Bam
BFA-HUMD_2_13,2011,female,Y005_009,24648.84383,Bam
BFA-HUMD_2_13,2011,female,Y010_014,20251.76911,Bam
BFA-HUMD_2_13,2011,female,Y015_019,16489.2591,Bam
BFA-HUMD_2_13,2011,female,Y020_024,13792.78375,Bam
BFA-HUMD_2_13,2011,female,Y025_029,11817.87638,Bam
BFA-HUMD_2_13,2011,female,Y030_034,9754.501084,Bam
BFA-HUMD_2_13,2011,female,Y035_039,7638.622121,Bam
BFA-HUMD_2_13,2011,female,Y040_044,6655.054895,Bam
BFA-HUMD_2_13,2011,female,Y045_049,5270.932757,Bam
BFA-HUMD_2_13,2011,female,Y050_054,4600.957245,Bam
BFA-HUMD_2_13,2011,female,Y055_059,3188.445198,Bam
BFA-HUMD_2_13,2011,female,Y060_064,2873.596386,Bam
BFA-HUMD_2_13,2011,female,Y065_069,2071.357913,Bam
BFA-HUMD_2_13,2011,female,Y070_074,1647.802516,Bam
BFA-HUMD_2_13,2011,female,Y075_079,925.4023983,Bam
BFA-HUMD_2_13,2011,female,Y080_999,536.8245693,Bam
BFA-HUMD_2_13,2011,male,Y000_004,31566.14963,Bam
BFA-HUMD_2_13,2011,male,Y005_009,25472.35875,Bam
BFA-HUMD_2_13,2011,male,Y010_014,20480.15042,Bam
BFA-HUMD_2_13,2011,male,Y015_019,15997.4243,Bam
BFA-HUMD_2_13,2011,male,Y020_024,11916.03718,Bam
BFA-HUMD_2_13,2011,male,Y025_029,10003.7352,Bam
BFA-HUMD_2_13,2011,male,Y030_034,7931.41925,Bam
BFA-HUMD_2_13,2011,male,Y035_039,6408.443776,Bam
BFA-HUMD_2_13,2011,male,Y040_044,5254.301556,Bam
BFA-HUMD_2_13,2011,male,Y045_049,4297.808286,Bam
BFA-HUMD_2_13,2011,male,Y050_054,3616.076651,Bam
BFA-HUMD_2_13,2011,male,Y055_059,2640.92196,Bam
BFA-HUMD_2_13,2011,male,Y060_064,2046.475481,Bam
BFA-HUMD_2_13,2011,male,Y065_069,1563.435915,Bam
BFA-HUMD_2_13,2011,male,Y070_074,1179.518507,Bam
BFA-HUMD_2_13,2011,male,Y075_079,613.1631242,Bam
BFA-HUMD_2_13,2011,male,Y080_999,346.2592753,Bam
BFA-HUMD_2_13,2012,female,Y000_004,31279.80102,Bam
BFA-HUMD_2_13,2012,female,Y005_009,25363.2677,Bam
BFA-HUMD_2_13,2012,female,Y010_014,20730.60623,Bam
BFA-HUMD_2_13,2012,female,Y015_019,16797.03379,Bam
BFA-HUMD_2_13,2012,female,Y020_024,13963.09489,Bam
BFA-HUMD_2_13,2012,female,Y025_029,12025.68654,Bam
