area_id,year,sex,age_group,population
GMB_1_3ic,1996,female,Y055_059,1879.1095820605499
GMB_1_3ic,1996,female,Y060_064,1856.8572516688657
GMB_1_3ic,1996,female,Y065_069,1221.776123753501
GMB_1_3ic,1996,female,Y070_074,1072.3175792633115
GMB_1_3ic,1996,female,Y075_079,950.4523685772438
GMB_1_3ic,1996,female,Y080_999,671.3659151919994
GMB_1_3ic,1996,male,Y000_004,20015.10101561777
GMB_1_3ic,1996,male,Y005_009,15500.193155084455
GMB_1_3ic,1996,male,Y010_014,13469.650409026568
GMB_1_3ic,1996,male,Y015_019,8125.368165920286
GMB_1_3ic,1996,male,Y020_024,5835.748732724287
GMB_1_3ic,1996,male,Y025_029,5008.858548646862
GMB_1_3ic,1996,male,Y030_034,4414.607304806128
GMB_1_3ic,1996,male,Y035_039,3672.8220998410056
GMB_1_3ic,1996,male,Y040_044,3308.2944879189586
GMB_1_3ic,1996,male,Y045_049,2929.217102682068
GMB_1_3ic,1996,male,Y050_054,2536.9508695009717
GMB_1_3ic,1996,male,Y055_059,1908.948480944962
GMB_1_3ic,1996,male,Y060_064,1811.8448887618813
GMB_1_3ic,1996,male,Y065_069,1161.0950763232931
GMB_1_3ic,1996,male,Y070_074,1003.2252194282493
GMB_1_3ic,1996,male,Y075_079,844.0161114141744
GMB_1_3ic,1996,male,Y080_999,549.6107709119952
GMB_1_3ic,1997,female,Y000_004,18861.225050428387
GMB_1_3ic,1997,female,Y005_009,15919.693535394854
GMB_1_3ic,1997,female,Y010_014,14041.297268726761
GMB_1_3ic,1997,female,Y015_019,8668.044187913676
GMB_1_3ic,1997,female,Y020_024,7811.535150061342
GMB_1_3ic,1997,female,Y025_029,6880.016344110532
GMB_1_3ic,1997,female,Y030_034,6147.351220109405
GMB_1_3ic,1997,female,Y035_039,4997.903811755496
GMB_1_3ic,1997,female,Y040_044,4229.952651848564
GMB_1_3ic,1997,female,Y045_049,2896.27525758619
GMB_1_3ic,1997,female,Y050_054,2404.6824998948205
GMB_1_3ic,1997,female,Y055_059,1879.1095820605499
GMB_1_3ic,1997,female,Y060_064,1856.8572516688657
GMB_1_3ic,1997,female,Y065_069,1221.776123753501
GMB_1_3ic,1997,female,Y070_074,1072.3175792633115
GMB_1_3ic,1997,female,Y075_079,950.4523685772438
GMB_1_3ic,1997,female,Y080_999,671.3659151919994
GMB_1_3ic,1997,male,Y000_004,20015.10101561777
GMB_1_3ic,1997,male,Y005_009,15500.193155084455
GMB_1_3ic,1997,male,Y010_014,13469.650409026568
GMB_1_3ic,1997,male,Y015_019,8125.368165920286
GMB_1_3ic,1997,male,Y020_024,5835.748732724287
GMB_1_3ic,1997,male,Y025_029,5008.858548646862
GMB_1_3ic,1997,male,Y030_034,4414.607304806128
GMB_1_3ic,1997,male,Y035_039,3672.8220998410056
GMB_1_3ic,1997,male,Y040_044,3308.2944879189586
GMB_1_3ic,1997,male,Y045_049,2929.217102682068
GMB_1_3ic,1997,male,Y050_054,2536.9508695009717
GMB_1_3ic,1997,male,Y055_059,1908.948480944962
GMB_1_3ic,1997,male,Y060_064,1811.8448887618813
GMB_1_3ic,1997,male,Y065_069,1161.0950763232931
GMB_1_3ic,1997,male,Y070_074,1003.2252194282493
GMB_1_3ic,1997,male,Y075_079,844.0161114141744
GMB_1_3ic,1997,male,Y080_999,549.6107709119952
GMB_1_3ic,1998,female,Y000_004,18861.225050428387
GMB_1_3ic,1998,female,Y005_009,15919.693535394854
GMB_1_3ic,1998,female,Y010_014,14041.297268726761
GMB_1_3ic,1998,female,Y015_019,8668.044187913676
GMB_1_3ic,1998,female,Y020_024,7811.535150061342
GMB_1_3ic,1998,female,Y025_029,6880.016344110532
GMB_1_3ic,1998,female,Y030_034,6147.351220109405
GMB_1_3ic,1998,female,Y035_039,4997.903811755496
GMB_1_3ic,1998,female,Y040_044,4229.952651848564
GMB_1_3ic,1998,female,Y045_049,2896.27525758619
GMB_1_3ic,1998,female,Y050_054,2404.6824998948205
GMB_1_3ic,1998,female,Y055_059,1879.1095820605499
GMB_1_3ic,1998,female,Y060_064,1856.8572516688657
GMB_1_3ic,1998,female,Y065_069,1221.776123753501
GMB_1_3ic,1998,female,Y070_074,1072.3175792633115
GMB_1_3ic,1998,female,Y075_079,950.4523685772438
GMB_1_3ic,1998,female,Y080_999,671.3659151919994
GMB_1_3ic,1998,male,Y000_004,20015.10101561777
GMB_1_3ic,1998,male,Y005_009,15500.193155084455
GMB_1_3ic,1998,male,Y010_014,13469.650409026568
GMB_1_3ic,1998,male,Y015_019,8125.368165920286
GMB_1_3ic,1998,male,Y020_024,5835.748732724287
GMB_1_3ic,1998,male,Y025_029,5008.858548646862
GMB_1_3ic,1998,male,Y030_034,4414.607304806128
GMB_1_3ic,1998,male,Y035_039,3672.8220998410056
GMB_1_3ic,1998,male,Y040_044,3308.2944879189586
GMB_1_3ic,1998,male,Y045_049,2929.217102682068
GMB_1_3ic,1998,male,Y050_054,2536.9508695009717
GMB_1_3ic,1998,male,Y055_059,1908.948480944962
GMB_1_3ic,1998,male,Y060_064,1811.8448887618813
GMB_1_3ic,1998,male,Y065_069,1161.0950763232931
GMB_1_3ic,1998,male,Y070_074,1003.2252194282493
GMB_1_3ic,1998,male,Y075_079,844.0161114141744
GMB_1_3ic,1998,male,Y080_999,549.6107709119952
GMB_1_3ic,1999,female,Y000_004,18861.225050428387
GMB_1_3ic,1999,female,Y005_009,15919.693535394854
GMB_1_3ic,1999,female,Y010_014,14041.297268726761
GMB_1_3ic,1999,female,Y015_019,8668.044187913676
GMB_1_3ic,1999,female,Y020_024,7811.535150061342
GMB_1_3ic,1999,female,Y025_029,6880.016344110532
GMB_1_3ic,1999,female,Y030_034,6147.351220109405
GMB_1_3ic,1999,female,Y035_039,4997.903811755496
GMB_1_3ic,1999,female,Y040_044,4229.952651848564
GMB_1_3ic,1999,female,Y045_049,2896.27525758619
GMB_1_3ic,1999,female,Y050_054,2404.6824998948205
GMB_1_3ic,1999,female,Y055_059,1879.1095820605499
GMB_1_3ic,1999,female,Y060_064,1856.8572516688657
GMB_1_3ic,1999,female,Y065_069,1221.776123753501
GMB_1_3ic,1999,female,Y070_074,1072.3175792633115
GMB_1_3ic,1999,female,Y075_079,950.4523685772438
GMB_1_3ic,1999,female,Y080_999,671.3659151919994
GMB_1_3ic,1999,male,Y000_004,20015.10101561777
GMB_1_3ic,1999,male,Y005_009,15500.193155084455
GMB_1_3ic,1999,male,Y010_014,13469.650409026568
GMB_1_3ic,1999,male,Y015_019,8125.368165920286
GMB_1_3ic,1999,male,Y020_024,5835.748732724287
GMB_1_3ic,1999,male,Y025_029,5008.858548646862
GMB_1_3ic,1999,male,Y030_034,4414.607304806128
GMB_1_3ic,1999,male,Y035_039,3672.8220998410056
GMB_1_3ic,1999,male,Y040_044,3308.2944879189586
GMB_1_3ic,1999,male,Y045_049,2929.217102682068
GMB_1_3ic,1999,male,Y050_054,2536.9508695009717
GMB_1_3ic,1999,male,Y055_059,1908.948480944962
GMB_1_3ic,1999,male,Y060_064,1811.8448887618813
GMB_1_3ic,1999,male,Y065_069,1161.0950763232931
GMB_1_3ic,1999,male,Y070_074,1003.2252194282493
GMB_1_3ic,1999,male,Y075_079,844.0161114141744
GMB_1_3ic,1999,male,Y080_999,549.6107709119952
GMB_1_3ic,2000,female,Y000_004,18861.225050428387
GMB_1_3ic,2000,female,Y005_009,15919.693535394854
GMB_1_3ic,2000,female,Y010_014,14041.297268726761
GMB_1_3ic,2000,female,Y015_019,8668.044187913676
GMB_1_3ic,2000,female,Y020_024,7811.535150061342
GMB_1_3ic,2000,female,Y025_029,6880.016344110532
GMB_1_3ic,2000,female,Y030_034,6147.351220109405
GMB_1_3ic,2000,female,Y035_039,4997.903811755496
GMB_1_3ic,2000,female,Y040_044,4229.952651848564
GMB_1_3ic,2000,female,Y045_049,2896.27525758619
GMB_1_3ic,2000,female,Y050_054,2404.6824998948205
GMB_1_3ic,2000,female,Y055_059,1879.1095820605499
GMB_1_3ic,2000,female,Y060_064,1856.8572516688657
GMB_1_3ic,2000,female,Y065_069,1221.776123753501
GMB_1_3ic,2000,female,Y070_074,1072.3175792633115
GMB_1_3ic,2000,female,Y075_079,950.4523685772438
GMB_1_3ic,2000,female,Y080_999,671.3659151919994
GMB_1_3ic,2000,male,Y000_004,20015.10101561777
GMB_1_3ic,2000,male,Y005_009,15500.193155084455
GMB_1_3ic,2000,male,Y010_014,13469.650409026568
GMB_1_3ic,2000,male,Y015_019,8125.368165920286
GMB_1_3ic,2000,male,Y020_024,5835.748732724287
GMB_1_3ic,2000,male,Y025_029,5008.858548646862
GMB_1_3ic,2000,male,Y030_034,4414.607304806128
GMB_1_3ic,2000,male,Y035_039,3672.8220998410056
GMB_1_3ic,2000,male,Y040_044,3308.2944879189586
GMB_1_3ic,2000,male,Y045_049,2929.217102682068
GMB_1_3ic,2000,male,Y050_054,2536.9508695009717
GMB_1_3ic,2000,male,Y055_059,1908.948480944962
GMB_1_3ic,2000,male,Y060_064,1811.8448887618813
GMB_1_3ic,2000,male,Y065_069,1161.0950763232931
GMB_1_3ic,2000,male,Y070_074,1003.2252194282493
GMB_1_3ic,2000,male,Y075_079,844.0161114141744
GMB_1_3ic,2000,male,Y080_999,549.6107709119952
GMB_1_3ic,2001,female,Y000_004,19287.622613874937
GMB_1_3ic,2001,female,Y005_009,16227.342465990036
GMB_1_3ic,2001,female,Y010_014,14355.008462947082
GMB_1_3ic,2001,female,Y015_019,8884.320426086333
GMB_1_3ic,2001,female,Y020_024,7988.466627885994
GMB_1_3ic,2001,female,Y025_029,7010.494612889535
GMB_1_3ic,2001,female,Y030_034,6271.637625306578
GMB_1_3ic,2001,female,Y035_039,5150.588874593028
GMB_1_3ic,2001,female,Y040_044,4440.091556064694
GMB_1_3ic,2001,female,Y045_049,3048.8898379219704
GMB_1_3ic,2001,female,Y050_054,2437.4765751958316
GMB_1_3ic,2001,female,Y055_059,1862.6007671663926
GMB_1_3ic,2001,female,Y060_064,1882.879093659874
GMB_1_3ic,2001,female,Y065_069,1225.06383217572
GMB_1_3ic,2001,female,Y070_074,1080.0237101816404
GMB_1_3ic,2001,female,Y075_079,954.579416787063
GMB_1_3ic,2001,female,Y080_999,673.1773929762528
GMB_1_3ic,2001,male,Y000_004,20468.238830450802
GMB_1_3ic,2001,male,Y005_009,15816.25635522737
GMB_1_3ic,2001,male,Y010_014,13794.817049769632
GMB_1_3ic,2001,male,Y015_019,8339.63567712586
GMB_1_3ic,2001,male,Y020_024,5975.613935195672
GMB_1_3ic,2001,male,Y025_029,5111.659369606079
GMB_1_3ic,2001,male,Y030_034,4500.928997063576
GMB_1_3ic,2001,male,Y035_039,3764.6098554863574
GMB_1_3ic,2001,male,Y040_044,3443.7855420049345
GMB_1_3ic,2001,male,Y045_049,3058.2310188429014
GMB_1_3ic,2001,male,Y050_054,2549.7529457946275
GMB_1_3ic,2001,male,Y055_059,1895.7799556464377
GMB_1_3ic,2001,male,Y060_064,1834.3071507885827
GMB_1_3ic,2001,male,Y065_069,1158.5000916187155
GMB_1_3ic,2001,male,Y070_074,1002.9114975263196
GMB_1_3ic,2001,male,Y075_079,840.9771305845076
GMB_1_3ic,2001,male,Y080_999,546.452121009123
GMB_1_3ic,2002,female,Y000_004,19723.659788832774
GMB_1_3ic,2002,female,Y005_009,16540.93672865367
GMB_1_3ic,2002,female,Y010_014,14675.72860452428
GMB_1_3ic,2002,female,Y015_019,9105.992969375126
GMB_1_3ic,2002,female,Y020_024,8169.4056083645855
GMB_1_3ic,2002,female,Y025_029,7143.447378497031
GMB_1_3ic,2002,female,Y030_034,6398.4368380469905
GMB_1_3ic,2002,female,Y035_039,5307.938438647814
GMB_1_3ic,2002,female,Y040_044,4660.669905518079
GMB_1_3ic,2002,female,Y045_049,3209.546198841299
GMB_1_3ic,2002,female,Y050_054,2470.717882667782
GMB_1_3ic,2002,female,Y055_059,1846.2369895663944
GMB_1_3ic,2002,female,Y060_064,1909.2656035649034
GMB_1_3ic,2002,female,Y065_069,1228.360387576088
GMB_1_3ic,2002,female,Y070_074,1087.7852206394628
GMB_1_3ic,2002,female,Y075_079,958.7243854392834
GMB_1_3ic,2002,female,Y080_999,674.9937584852009
GMB_1_3ic,2002,male,Y000_004,20931.63559321877
GMB_1_3ic,2002,male,Y005_009,16138.764374830602
GMB_1_3ic,2002,male,Y010_014,14127.833437242667
GMB_1_3ic,2002,male,Y015_019,8559.553463546137
GMB_1_3ic,2002,male,Y020_024,6118.83128248315
GMB_1_3ic,2002,male,Y025_029,5216.570054257244
GMB_1_3ic,2002,male,Y030_034,4588.938593598725
GMB_1_3ic,2002,male,Y035_039,3858.6914853944395
GMB_1_3ic,2002,male,Y040_044,3584.825626204265
GMB_1_3ic,2002,male,Y045_049,3192.9272009402284
GMB_1_3ic,2002,male,Y050_054,2562.6196245050664
GMB_1_3ic,2002,male,Y055_059,1882.7022709652854
GMB_1_3ic,2002,male,Y060_064,1857.0478876552015
GMB_1_3ic,2002,male,Y065_069,1155.9109065646194
GMB_1_3ic,2002,male,Y070_074,1002.5978737294125
GMB_1_3ic,2002,male,Y075_079,837.9490919683335
GMB_1_3ic,2002,male,Y080_999,543.3116240787492
GMB_1_3ic,2003,female,Y000_004,20169.55449894415
GMB_1_3ic,2003,female,Y005_009,16860.5912172466
GMB_1_3ic,2003,female,Y010_014,15003.614287625134
GMB_1_3ic,2003,female,Y015_019,9333.196460906604
GMB_1_3ic,2003,female,Y020_024,8354.442861538273
GMB_1_3ic,2003,female,Y025_029,7278.921569318987
GMB_1_3ic,2003,female,Y030_034,6527.799661970333
GMB_1_3ic,2003,female,Y035_039,5470.095003593395
GMB_1_3ic,2003,female,Y040_044,4892.206319153984
GMB_1_3ic,2003,female,Y045_049,3378.668089076515
GMB_1_3ic,2003,female,Y050_054,2504.412521479896
GMB_1_3ic,2003,female,Y055_059,1830.0169750433072
GMB_1_3ic,2003,female,Y060_064,1936.0218918095597
GMB_1_3ic,2003,female,Y065_069,1231.6658137611628
GMB_1_3ic,2003,female,Y070_074,1095.6025086177406
GMB_1_3ic,2003,female,Y075_079,962.8873523479357
GMB_1_3ic,2003,female,Y080_999,676.8150249068899
GMB_1_3ic,2003,male,Y000_004,21405.52356441565
GMB_1_3ic,2003,male,Y005_009,16467.84862969279
GMB_1_3ic,2003,male,Y010_014,14468.889069739816
GMB_1_3ic,2003,male,Y015_019,8785.27052401825
GMB_1_3ic,2003,male,Y020_024,6265.481115333859
GMB_1_3ic,2003,male,Y025_029,5323.633905024966
GMB_1_3ic,2003,male,Y030_034,4678.669099103416
GMB_1_3ic,2003,male,Y035_039,3955.1243159384217
GMB_1_3ic,2003,male,Y040_044,3731.64200079925
GMB_1_3ic,2003,male,Y045_049,3333.555917682522
GMB_1_3ic,2003,male,Y050_054,2575.5512316319273
GMB_1_3ic,2003,male,Y055_059,1869.7148002544345
GMB_1_3ic,2003,male,Y060_064,1880.0705517405074
GMB_1_3ic,2003,male,Y065_069,1153.327508199097
GMB_1_3ic,2003,male,Y070_074,1002.2843480068472
GMB_1_3ic,2003,male,Y075_079,834.9319561669071
GMB_1_3ic,2003,male,Y080_999,540.1891757945243
GMB_1_3ic,2004,female,Y000_004,20625.529594472573
GMB_1_3ic,2004,female,Y005_009,17186.423045959582
GMB_1_3ic,2004,female,Y010_014,15338.825605049109
GMB_1_3ic,2004,female,Y015_019,9566.068903285914
GMB_1_3ic,2004,female,Y020_024,8543.671213392003
GMB_1_3ic,2004,female,Y025_029,7416.965003729692
GMB_1_3ic,2004,female,Y030_034,6659.777927858185
GMB_1_3ic,2004,female,Y035_039,5637.205422442676
GMB_1_3ic,2004,female,Y040_044,5135.245180276217
GMB_1_3ic,2004,female,Y045_049,3556.7015861199025
GMB_1_3ic,2004,female,Y050_054,2538.5666739793623
GMB_1_3ic,2004,female,Y055_059,1813.9394605744455
GMB_1_3ic,2004,female,Y060_064,1963.1531404365176
GMB_1_3ic,2004,female,Y065_069,1234.980134601565
GMB_1_3ic,2004,female,Y070_074,1103.475974957496
GMB_1_3ic,2004,female,Y075_079,967.068395664934
GMB_1_3ic,2004,female,Y080_999,678.6412054649498
GMB_1_3ic,2004,male,Y000_004,21890.140262865873
GMB_1_3ic,2004,male,Y005_009,16803.643215301712
GMB_1_3ic,2004,male,Y010_014,14818.178020174524
GMB_1_3ic,2004,male,Y015_019,9016.939786507093
GMB_1_3ic,2004,male,Y020_024,6415.645700019084
GMB_1_3ic,2004,male,Y025_029,5432.895113064218
GMB_1_3ic,2004,male,Y030_034,4770.154163631693
GMB_1_3ic,2004,male,Y035_039,4053.967106138922
GMB_1_3ic,2004,male,Y040_044,3884.4712335069503
GMB_1_3ic,2004,male,Y045_049,3480.3784605686556
GMB_1_3ic,2004,male,Y050_054,2588.5480948199233
GMB_1_3ic,2004,male,Y055_059,1856.8169211896286
GMB_1_3ic,2004,male,Y060_064,1903.3786382239675
GMB_1_3ic,2004,male,Y065_069,1150.749883589215
GMB_1_3ic,2004,male,Y070_074,1001.9709203279564
GMB_1_3ic,2004,male,Y075_079,831.9256839233398
GMB_1_3ic,2004,male,Y080_999,537.0846724296713
GMB_1_3ic,2005,female,Y000_004,21091.81296367918
GMB_1_3ic,2005,female,Y005_009,17518.551592221495
GMB_1_3ic,2005,female,Y010_014,15681.526226395154
GMB_1_3ic,2005,female,Y015_019,9804.751742419096
GMB_1_3ic,2005,female,Y020_024,8737.185592421778
GMB_1_3ic,2005,female,Y025_029,7557.626406970329
GMB_1_3ic,2005,female,Y030_034,6794.424514400582
GMB_1_3ic,2005,female,Y035_039,5809.421034541744
GMB_1_3ic,2005,female,Y040_044,5390.35791648919
GMB_1_3ic,2005,female,Y045_049,3744.116272801885
GMB_1_3ic,2005,female,Y050_054,2573.1866068256977
GMB_1_3ic,2005,female,Y055_059,1798.003194233345
GMB_1_3ic,2005,female,Y060_064,1990.6646041091706
GMB_1_3ic,2005,female,Y065_069,1238.3033740321482
GMB_1_3ic,2005,female,Y070_074,1111.4060233803664
GMB_1_3ic,2005,female,Y075_079,971.2675938815433
GMB_1_3ic,2005,female,Y080_999,680.4723134186909
GMB_1_3ic,2005,male,Y000_004,22385.7285847716
GMB_1_3ic,2005,male,Y005_009,17146.284961475427
GMB_1_3ic,2005,male,Y010_014,15175.899046514141
GMB_1_3ic,2005,male,Y015_019,9254.718211717265
GMB_1_3ic,2005,male,Y020_024,6569.409274483152
GMB_1_3ic,2005,male,Y025_029,5544.398776500512
GMB_1_3ic,2005,male,Y030_034,4863.428095219065
GMB_1_3ic,2005,male,Y035_039,4155.280083467359
GMB_1_3ic,2005,male,Y040_044,4043.559580664817
GMB_1_3ic,2005,male,Y045_049,3633.667629373745
GMB_1_3ic,2005,male,Y050_054,2601.610543367144
GMB_1_3ic,2005,male,Y055_059,1844.0080157395926
GMB_1_3ic,2005,male,Y060_064,1926.975685616379
GMB_1_3ic,2005,male,Y065_069,1148.178019830939
GMB_1_3ic,2005,male,Y070_074,1001.6575906620787
GMB_1_3ic,2005,male,Y075_079,828.9302361220954
GMB_1_3ic,2005,male,Y080_999,533.998010853536
GMB_1_3ic,2006,female,Y000_004,21412.35465505255
GMB_1_3ic,2006,female,Y005_009,18030.82980939612
GMB_1_3ic,2006,female,Y010_014,15893.60462227194
GMB_1_3ic,2006,female,Y015_019,10200.812915015811
GMB_1_3ic,2006,female,Y020_024,8944.919164326846
GMB_1_3ic,2006,female,Y025_029,7547.710284633884
GMB_1_3ic,2006,female,Y030_034,6771.598801211481
GMB_1_3ic,2006,female,Y035_039,5962.719841183715
GMB_1_3ic,2006,female,Y040_044,5395.26563430122
GMB_1_3ic,2006,female,Y045_049,3847.5920921529405
GMB_1_3ic,2006,female,Y050_054,2747.390436470214
GMB_1_3ic,2006,female,Y055_059,1894.2163012606566
GMB_1_3ic,2006,female,Y060_064,1951.8910731039953
GMB_1_3ic,2006,female,Y065_069,1309.9451908815424
GMB_1_3ic,2006,female,Y070_074,1213.4456226111868
GMB_1_3ic,2006,female,Y075_079,956.415994358052
GMB_1_3ic,2006,female,Y080_999,730.7572105111894
GMB_1_3ic,2006,male,Y000_004,22499.396005502516
GMB_1_3ic,2006,male,Y005_009,17864.147509525854
GMB_1_3ic,2006,male,Y010_014,15594.727484370902
GMB_1_3ic,2006,male,Y015_019,9785.26176881506
GMB_1_3ic,2006,male,Y020_024,6777.482971880827
GMB_1_3ic,2006,male,Y025_029,5567.694596183386
GMB_1_3ic,2006,male,Y030_034,4879.654596936912
GMB_1_3ic,2006,male,Y035_039,4282.0334758689605
GMB_1_3ic,2006,male,Y040_044,4017.4364128190605
GMB_1_3ic,2006,male,Y045_049,3635.8824505341195
GMB_1_3ic,2006,male,Y050_054,2709.072002720314
GMB_1_3ic,2006,male,Y055_059,1901.3095625769986
GMB_1_3ic,2006,male,Y060_064,1872.873694813699
GMB_1_3ic,2006,male,Y065_069,1200.5797550900168
GMB_1_3ic,2006,male,Y070_074,1077.3017038488013
GMB_1_3ic,2006,male,Y075_079,808.2303290422562
GMB_1_3ic,2006,male,Y080_999,564.3743823123712
GMB_1_3ic,2007,female,Y000_004,21737.76776151411
GMB_1_3ic,2007,female,Y005_009,18558.088087588327
GMB_1_3ic,2007,female,Y010_014,16108.55118578422
GMB_1_3ic,2007,female,Y015_019,10612.872907017616
GMB_1_3ic,2007,female,Y020_024,9157.591767964726
GMB_1_3ic,2007,female,Y025_029,7537.807172927602
GMB_1_3ic,2007,female,Y030_034,6748.849770481873
GMB_1_3ic,2007,female,Y035_039,6120.063891573407
GMB_1_3ic,2007,female,Y040_044,5400.177820405431
GMB_1_3ic,2007,female,Y045_049,3953.9276638220945
GMB_1_3ic,2007,female,Y050_054,2933.3878042057167
GMB_1_3ic,2007,female,Y055_059,1995.5778763182464
GMB_1_3ic,2007,female,Y060_064,1913.8727605838958
GMB_1_3ic,2007,female,Y065_069,1385.7318320358008
GMB_1_3ic,2007,female,Y070_074,1324.8536071054923
GMB_1_3ic,2007,female,Y075_079,941.7914898285619
GMB_1_3ic,2007,female,Y080_999,784.7580131971134
GMB_1_3ic,2007,male,Y000_004,22613.640592283078
GMB_1_3ic,2007,male,Y005_009,18612.06476849773
GMB_1_3ic,2007,male,Y010_014,16025.114859185524
GMB_1_3ic,2007,male,Y015_019,10346.21970045552
GMB_1_3ic,2007,male,Y020_024,6992.147012753812
GMB_1_3ic,2007,male,Y025_029,5591.088297572939
GMB_1_3ic,2007,male,Y030_034,4895.935237289648
GMB_1_3ic,2007,male,Y035_039,4412.653375981848
GMB_1_3ic,2007,male,Y040_044,3991.482012091652
GMB_1_3ic,2007,male,Y045_049,3638.0986216893893
GMB_1_3ic,2007,male,Y050_054,2820.972237614181
GMB_1_3ic,2007,male,Y055_059,1960.3917238379502
GMB_1_3ic,2007,male,Y060_064,1820.2906777223457
GMB_1_3ic,2007,male,Y065_069,1255.3730549067982
GMB_1_3ic,2007,male,Y070_074,1158.6583798046267
GMB_1_3ic,2007,male,Y075_079,788.0473365765089
GMB_1_3ic,2007,male,Y080_999,596.4787076666341
GMB_1_3ic,2008,female,Y000_004,22068.126316132217
GMB_1_3ic,2008,female,Y005_009,19100.764474367963
GMB_1_3ic,2008,female,Y010_014,16326.40470629356
GMB_1_3ic,2008,female,Y015_019,11041.577987839584
GMB_1_3ic,2008,female,Y020_024,9375.320832763093
GMB_1_3ic,2008,female,Y025_029,7527.9170547806725
GMB_1_3ic,2008,female,Y030_034,6726.177164598805
GMB_1_3ic,2008,female,Y035_039,6281.55993146662
GMB_1_3ic,2008,female,Y040_044,5405.094478870042
GMB_1_3ic,2008,female,Y045_049,4063.2020225381634
GMB_1_3ic,2008,female,Y050_054,3131.977128419376
GMB_1_3ic,2008,female,Y055_059,2102.3634195315926
GMB_1_3ic,2008,female,Y060_064,1876.5949566438032
GMB_1_3ic,2008,female,Y065_069,1465.903095552448
GMB_1_3ic,2008,female,Y070_074,1446.490100218401
GMB_1_3ic,2008,female,Y075_079,927.3906077959722
GMB_1_3ic,2008,female,Y080_999,842.7493159407564
GMB_1_3ic,2008,male,Y000_004,22728.46527577403
GMB_1_3ic,2008,male,Y005_009,19391.295037282653
GMB_1_3ic,2008,male,Y010_014,16467.380177528496
GMB_1_3ic,2008,male,Y015_019,10939.33556598725
GMB_1_3ic,2008,male,Y020_024,7213.610133851004
GMB_1_3ic,2008,male,Y025_029,5614.580291937294
GMB_1_3ic,2008,male,Y030_034,4912.270196907216
GMB_1_3ic,2008,male,Y035_039,4547.257728435354
GMB_1_3ic,2008,male,Y040_044,3965.6952881730017
GMB_1_3ic,2008,male,Y045_049,3640.3161436624255
GMB_1_3ic,2008,male,Y050_054,2937.4945949753437
GMB_1_3ic,2008,male,Y055_059,2021.3098311478627
GMB_1_3ic,2008,male,Y060_064,1769.1839874618315
GMB_1_3ic,2008,male,Y065_069,1312.6670679765598
GMB_1_3ic,2008,male,Y070_074,1246.1590251786133
GMB_1_3ic,2008,male,Y075_079,768.3683504196493
GMB_1_3ic,2008,male,Y080_999,630.4092812326422
GMB_1_3ic,2009,female,Y000_004,22403.50547708891
GMB_1_3ic,2009,female,Y005_009,19659.30982671009
GMB_1_3ic,2009,female,Y010_014,16547.2044977525
GMB_1_3ic,2009,female,Y015_019,11487.600532832943
GMB_1_3ic,2009,female,Y020_024,9598.226580128137
GMB_1_3ic,2009,female,Y025_029,7518.039913144633
GMB_1_3ic,2009,female,Y030_034,6703.5807268147355
GMB_1_3ic,2009,female,Y035_039,6447.3175234225655
GMB_1_3ic,2009,female,Y040_044,5410.01561376695
GMB_1_3ic,2009,female,Y045_049,4175.496387305946
GMB_1_3ic,2009,female,Y050_054,3344.0108801427887
GMB_1_3ic,2009,female,Y055_059,2214.8631733376174
GMB_1_3ic,2009,female,Y060_064,1840.0432378934993
GMB_1_3ic,2009,female,Y065_069,1550.7126529620878
GMB_1_3ic,2009,female,Y070_074,1579.294194323188
GMB_1_3ic,2009,female,Y075_079,913.2099288609425
GMB_1_3ic,2009,female,Y080_999,905.0260049274842
GMB_1_3ic,2009,male,Y000_004,22843.87300151707
GMB_1_3ic,2009,male,Y005_009,20203.14929590125
GMB_1_3ic,2009,male,Y010_014,16921.851249997304
GMB_1_3ic,2009,male,Y015_019,11566.452877470294
GMB_1_3ic,2009,male,Y020_024,7442.087683265643
GMB_1_3ic,2009,male,Y025_029,5638.170992272633
GMB_1_3ic,2009,male,Y030_034,4928.659657022183
GMB_1_3ic,2009,male,Y035_039,4685.9680756624375
GMB_1_3ic,2009,male,Y040_044,3940.0751577974193
GMB_1_3ic,2009,male,Y045_049,3642.535017276577
GMB_1_3ic,2009,male,Y050_054,3058.8299950116425
GMB_1_3ic,2009,male,Y055_059,2084.120935532338
GMB_1_3ic,2009,male,Y060_064,1719.5121745103936
GMB_1_3ic,2009,male,Y065_069,1372.5759244355481
GMB_1_3ic,2009,male,Y070_074,1340.2676259899538
GMB_1_3ic,2009,male,Y075_079,749.1807846105125
GMB_1_3ic,2009,male,Y080_999,666.2699887794954
GMB_1_3ic,2010,female,Y000_004,22743.981544778544
GMB_1_3ic,2010,female,Y005_009,20234.188185568386
GMB_1_3ic,2010,female,Y010_014,16770.990405798977
GMB_1_3ic,2010,female,Y015_019,11951.640077829512
GMB_1_3ic,2010,female,Y020_024,9826.432089826087
GMB_1_3ic,2010,female,Y025_029,7508.17573099344
GMB_1_3ic,2010,female,Y030_034,6681.060201244698
GMB_1_3ic,2010,female,Y035_039,6617.449121133578
GMB_1_3ic,2010,female,Y040_044,5414.941229171788
GMB_1_3ic,2010,female,Y045_049,4290.894221772909
GMB_1_3ic,2010,female,Y050_054,3570.399242397024
GMB_1_3ic,2010,female,Y055_059,2333.3829113618017
