iso3,year,kp,is_national,logit_proportion,population_proportion
UGA,2018,PWID,0,-6.900656466951562,0.0010061107899326128
UGA,2018,PWID,0,-6.834490303439852,0.0010748590518392122
UGA,2018,PWID,0,-6.740163261896848,0.0011810575448322478
UGA,2018,PWID,0,-6.846124044289878,0.0010624400851905367
UGA,2018,PWID,0,-7.6149790051757495,4.927680927387922e-4
UGA,2018,PWID,0,-7.4471181512525275,5.827798253769387e-4
UGA,2018,PWID,0,-6.840642363645382,0.0010682737955210438
UGA,2018,PWID,0,-7.475651175660673,5.663956295792579e-4
UGA,2018,PWID,0,-7.072111847190404,8.477202021518959e-4
UGA,2018,PWID,0,-6.692371037993999,0.00123880186075476
UGA,2018,PWID,0,-6.382276000074643,0.001688413681705578
UGA,2018,PWID,0,-6.855563542305999,0.0010524688748699371
UGA,2018,PWID,0,-6.415040871779406,0.0016340784269793277
UGA,2018,PWID,0,-6.972186846717229,9.367220033698729e-4
UGA,2018,PWID,0,-6.791575599867946,0.00112193751156767
UGA,2018,PWID,0,-6.558554605060484,0.0014159260148917897
UGA,2018,PWID,0,-6.513473738810531,0.0014811211297409159
UGA,2018,PWID,0,-6.5435401748410325,0.0014373149504234282
UGA,2018,PWID,0,-6.603037191636143,0.0013544057044310603
UGA,2018,PWID,0,-6.463940070331441,0.0015562168497487686
UGA,2018,PWID,0,-6.802800738326605,0.0011094279219789089
UGA,2018,PWID,0,-6.42073400691692,0.0016248169019604584
UGA,2018,PWID,0,-6.2636477608955285,0.0019006673136356023
UGA,2018,PWID,0,-6.597923911743291,0.0013613394439588244
UGA,2018,PWID,0,-7.360664450216706,6.353719235996085e-4
UGA,2018,PWID,0,-6.548056105170228,0.0014308480366712168
UGA,2018,PWID,0,-6.744698544045484,0.0011757195271489254
UGA,2018,PWID,0,-6.859779674411808,0.001048045508898717
UGA,2018,PWID,0,-6.968577751953726,9.401056458849874e-4
UGA,2018,PWID,0,-7.398943158406236,6.115249084095007e-4
UGA,2018,PWID,0,-5.900541904953938,0.0027304847422890406
UGA,2018,PWID,0,-6.270566159207209,0.0018875878576899861
UGA,2018,PWID,0,-5.142054954320639,0.005811691587246892
UGA,2018,PWID,0,-6.834623299023227,0.0010747162634601982
UGA,2018,PWID,0,-6.496248401341956,0.0015068161654135776
UGA,2018,PWID,0,-6.50532625167115,0.001493219745525719
UGA,2018,PWID,0,-6.015135784077687,0.0024355703369814473
UGA,2018,PWID,0,-6.129277400589199,0.0021734202804382066
UGA,2018,PWID,0,-6.602378485604417,0.0013552969440029632
UGA,2018,PWID,0,-6.440520257879421,0.0015930345452181375
UGA,2018,PWID,0,-6.520792117260423,0.0014703371710400003
UGA,2018,PWID,0,-6.6521301690664805,0.0012896033291870054
UGA,2018,PWID,0,-5.875009123171842,0.002800901485471555
UGA,2018,PWID,0,-4.938277546855118,0.0071159330407321334
UGA,2018,PWID,0,-5.827685847640006,0.0029362371334294124
UGA,2018,PWID,0,-5.228075593302817,0.005335220326637131
UGA,2018,PWID,0,-5.443198397196774,0.004306995599497824
UGA,2018,PWID,0,-6.04555511518521,0.002362769854988876
UGA,2018,PWID,0,-6.258354782189384,0.0019107349031592293
UGA,2018,PWID,0,-6.102186524900693,0.0022329716695618025
UGA,2018,PWID,0,-5.260387292259804,0.005166462055720859
UGA,2018,PWID,0,-5.485481252170695,0.00412941628215959
UGA,2018,PWID,0,-6.082228626784806,0.0022778822454933277
UGA,2018,PWID,0,-5.529284245189195,0.003953139447387421
UGA,2018,PWID,0,-7.350220084817611,6.420384728671845e-4
UGA,2018,PWID,0,-4.778381640873133,0.008339466154431955
UGA,2018,PWID,0,-6.206947753497609,0.0020113259357588263
UGA,2018,PWID,0,-4.011335736838839,0.01778708034545668
UGA,2018,PWID,1,-6.99277991690632,9.17646805347067e-4
UGA,2017,FSW,0,-6.188081514907417,0.0020495537921098542
UGA,2017,FSW,0,-5.1108545197668285,0.005994773134383954
UGA,2017,FSW,0,-5.30838122153641,0.00492555192830394
UGA,2017,FSW,0,-5.099418531394567,0.006063304729753943
UGA,2017,FSW,0,-5.561283200113594,0.003829122278150453
UGA,2017,FSW,0,-5.319951796629828,0.0048691648054953116
UGA,2017,FSW,0,-5.018510616591662,0.006570908287422769
UGA,2017,FSW,0,-6.719381354008987,0.0012058290857147455
UGA,2017,FSW,0,-4.516889878759982,0.010804921038965081
UGA,2017,FSW,0,-4.0077597118642725,0.017849663858059573
UGA,2017,FSW,0,-3.983821416464595,0.018274207136668368
UGA,2017,FSW,0,-3.518981846301171,0.028776938478851932
UGA,2017,MSM,0,-6.084673151309414,0.0022723333445778637
UGA,2017,MSM,0,-6.378596403511508,0.0016946272594259716
UGA,2017,MSM,0,-5.85869652945354,0.00284683501054069
UGA,2017,MSM,0,-5.5479960879803585,0.003880141036889484
UGA,2017,MSM,0,-7.492554271661431,5.569075366009827e-4
UGA,2017,MSM,0,-5.892477814378925,0.002752531786111193
UGA,2017,MSM,0,-4.701882574173107,0.008996498922342827
UGA,2017,MSM,0,-3.838992844071979,0.02106210304202643
UGA,2016,PWID,0,-7.402696353193395,6.092354337209929e-4
UGA,2017,PWID,0,-5.607153744789796,0.0036580739040722975
TZA,2013,FSW,0,-5.141301535135385,0.005816046401108592
TZA,2013,FSW,0,-4.342419976844316,0.012838059056795848
TZA,2013,FSW,0,-5.3062447454918775,0.0049360345024128975
TZA,2013,FSW,0,-4.8244898256503985,0.007966672301263121
TZA,2013,FSW,0,-4.289531874823567,0.01352588438746139
TZA,2013,FSW,0,-4.042983491862133,0.017242527751733988
TZA,2011,FSW,0,-4.3819496013491985,0.012346618335236207
TZA,2011,MSM,0,-4.94759626464478,0.007050395029664375
TZA,2011,PWID,0,-5.336758791026666,0.004788401241137566
TZA,2014,PWID,0,-12.565145044661536,3.491606766066811e-6
TZA,2014,PWID,0,-11.41324659912603,1.1048038608757543e-5
TZA,2014,PWID,0,-11.539009083934317,9.742441285154337e-6
TZA,2014,PWID,0,-10.609490266563212,2.4680059528226618e-5
TZA,2014,PWID,0,-10.310155898101451,3.3292141134530236e-5
TZA,2014,PWID,0,-10.339607975946736,3.2325948134891284e-5
TZA,2014,PWID,0,-10.325161382386419,3.279632212336886e-5
TZA,2014,PWID,0,-10.367708964136654,3.1430229826252575e-5
TZA,2014,PWID,0,-10.221601665645217,3.637466504238328e-5
TZA,2014,PWID,0,-9.728850679613217,5.9537141187054285e-5
TZA,2014,PWID,0,-9.746149770359905,5.851611987930741e-5
TZA,2014,PWID,0,-9.65914896124325,6.383475300104301e-5
TZA,2014,PWID,0,-9.253354748573493,9.578058706634455e-5
TZA,2014,PWID,0,-9.216432166991632,9.938279431323898e-5
TZA,2014,PWID,0,-8.2376725182695,2.644292092309995e-4
TZA,2014,PWID,0,-8.588569294511641,1.8618765416143266e-4
TZA,2014,PWID,0,-8.612018238671562,1.8187332521191638e-4
TZA,2014,PWID,0,-8.417755791021262,2.2086107445474783e-4
TZA,2014,PWID,0,-7.669818670323451,4.664847334691605e-4
TZA,2015,PWID,0,-11.565149570658853,9.491071325519285e-6
TZA,2015,PWID,0,-10.634249128183672,2.4076526289751974e-5
TZA,2015,PWID,0,-10.332419674830737,3.255914636361976e-5
TZA,2015,PWID,0,-10.358383908384182,3.1724679921633044e-5
TZA,2015,PWID,0,-10.347118341477833,3.2084085612464525e-5
TZA,2015,PWID,0,-10.393074747500647,3.0643028058567146e-5
TZA,2015,PWID,0,-10.2479352342803,3.542932594545433e-5
TZA,2015,PWID,0,-9.775572903973089,5.6819571373098655e-5
TZA,2015,PWID,0,-9.754992451205412,5.8000991433728965e-5
TZA,2015,PWID,0,-9.763260882867508,5.7523418895441234e-5
TZA,2015,PWID,0,-9.272131861427981,9.399905161965346e-5
TZA,2015,PWID,0,-9.238390572328075,9.72245018559531e-5
TZA,2015,PWID,0,-8.262437244459012,2.5796278167591403e-4
TZA,2015,PWID,0,-8.617996130578033,1.8078954527804116e-4
TZA,2015,PWID,0,-8.443126320053851,2.1532938635749886e-4
TZA,2015,PWID,0,-7.69389266867226,4.5539373292224314e-4
TZA,2019,FSW,0,-4.310055800986297,0.013254751582652533
TZA,2019,MSM,0,-4.7874503558273664,0.008264802030984017
TZA,2019,PWID,0,-5.748539066574014,0.003177306570491746
TZA,2019,PWID,0,-6.631914116091704,0.0013159046707727823
ZMB,2017,FSW,0,-3.991093471281165,0.018144200582573586
ZMB,2015,FSW,0,-4.647016546813251,0.009499073379344594
ZMB,2015,FSW,0,-4.690406911550577,0.009099389520381418
ZMB,2015,FSW,0,-3.1831465792423965,0.03980489592752205
ZMB,2015,FSW,0,-2.8553123518523154,0.05440736373111417
ZMB,2015,FSW,0,-4.4187061445859355,0.011906343704504796
ZMB,2015,FSW,0,-3.3250112750547074,0.03472305162129264
ZMB,2015,FSW,0,-3.865173918957522,0.02052900382864049
ZMB,2015,FSW,0,-3.2376154870988962,0.03777446626139335
ZMB,2015,FSW,0,-3.6298275263997253,0.025835579002825265
ZMB,2015,FSW,0,-2.964130224347935,0.049072910803185196
ZMB,2017,FSW,0,-5.139048670630203,0.005829087472813811
ZMB,2017,FSW,0,-5.157882904654927,0.005720950691074332
ZMB,2017,FSW,0,-4.269770560303304,0.01379210897078237
ZMB,2017,FSW,0,-3.5490616460870403,0.027948054719494513
ZMB,2017,FSW,0,-4.0824584419354055,0.016586208507415878
ZMB,2017,FSW,0,-4.023479899392568,0.01757615113229543
ZMB,2017,FSW,0,-3.4209104832625905,0.03164831317212663
ZMB,2015,FSW,0,-5.38623576817016,0.004558304733020443
ZMB,2015,FSW,0,-4.608048362067141,0.00987281521530615
ZMB,2016,PWID,0,-6.557988707793816,0.0014167263748143624
ZMB,2015,MSM,0,-5.647291521466829,0.0035146604003512085
ZMB,2015,MSM,0,-5.779638504267566,0.003080314512648003
ZMB,2015,MSM,0,-4.4181067458846295,0.011913397443536826
ZMB,2015,FSW,0,-4.334869583033598,0.012934099841692194
ZMB,2015,FSW,0,-4.064320217544923,0.01688467183532318
ZMB,2015,FSW,0,-5.122493224388217,0.005925817250106041
ZMB,2015,FSW,0,-3.58913068593983,0.0268798483628209
ZMB,2015,MSM,0,-3.289123846752042,0.035946195814276806
ZMB,2015,FSW,0,-4.225471456967262,0.01440782123245356
ZMB,2015,PWID,1,-8.086092415483803,3.07695420653094e-4
ZMB,2015,FSW,0,-2.6505997636851566,0.06595205300131715
ZMB,2015,MSM,0,-5.125604841214194,0.005907515793700728
ZMB,2015,FSW,0,-5.011631191819405,0.006615968103087188
ZMB,2016,PWID,0,-4.528776227761097,0.010678613596538497
ZMB,2016,PWID,0,-5.900968170266069,0.0027293242554036587
ZMB,2014,FSW,0,-4.445209491382397,0.011598542656712965
ZMB,2014,MSM,0,-6.175258691131011,0.002075949171022776
ZMB,2019,FSW,1,-3.4508894595132813,0.030742344841899267
ZMB,2019,MSM,1,-4.115579621071311,0.016054526920182197
ZMB,2019,PWID,1,-5.764221928567356,0.003128020659225184
ZWE,2019,MSM,0,-5.130615167272938,0.005878164789161949
ZWE,2019,MSM,0,-1.9254112331728674,0.12725935770278732
ZWE,2019,MSM,0,-4.928176424648562,0.0071876569451633735
ZWE,2019,MSM,0,-5.637200833569362,0.0035501787340483063
ZWE,2019,TGW,0,-8.181089789867025,2.79818424956603e-4
ZWE,2019,TGW,0,-6.243775374823232,0.0019387419443421777
ZWE,2019,TGW,0,-8.680190909376542,1.6988975800936608e-4
ZWE,2019,TGW,0,-8.128889042115544,2.9480869772213525e-4
ZWE,2019,MSM,0,-4.780876017585917,0.008318863137863269
ZWE,2019,MSM,0,-3.944829775356997,0.018987026103990307
ZWE,2019,MSM,0,-6.088215174352068,0.0022643171174342924
ZWE,2019,MSM,0,-4.309283457666428,0.013264856908138842
ZWE,2019,TGW,0,-5.3578606732424365,0.004688884435832098
ZWE,2019,TGW,0,-4.526420653083676,0.010703527961168096
ZWE,2019,TGW,0,-6.662660335624352,0.0012761120778303828
ZWE,2019,TGW,0,-4.888241903482853,0.007478310980599664
ZWE,2016,FSW,1,-4.381171624214449,0.012356108727964957
ZWE,2016,FSW,0,-3.3520462390471466,0.03382822130918782
ZWE,2016,FSW,0,-3.684180928118219,0.024502297214980796
ZWE,2017,FSW,1,-4.40450744809782,0.012074548324893897
ZWE,2017,FSW,0,-3.692572098713054,0.024302530242670508
ZWE,2017,FSW,0,-3.147615137254218,0.041185351346918114
ZWE,2017,FSW,0,-3.5346467615479926,0.02834233943730921
ZWE,2017,FSW,0,-3.833621136291246,0.021173144961930217
ZWE,2017,FSW,0,-4.707329269371271,0.00894806821421377
BEN,2020,TG,0,-5.094976413559324,0.006090134158308454
BEN,2020,TG,0,-7.832392796907662,3.965178918539123e-4
BEN,2020,TG,0,-6.836427548289169,0.0010727810339564744
BEN,2020,TG,0,-7.083157464958639,8.384159396714412e-4
BEN,2020,TG,0,-5.364617605845468,0.00465745581954525
BEN,2020,TG,0,-6.795098168707936,0.0011179967727232352
BEN,2020,TG,0,-6.043775250124478,0.0023669690483116195
BEN,2020,TG,0,-6.053353230380114,0.0023444593868590297
BEN,2020,TG,0,-6.1097683340423785,0.002216143099885399
BEN,2020,TG,0,-6.319932808765405,0.0017968300408396343
BEN,2020,TG,0,-6.588709716974154,0.0013739237447924094
BEN,2020,TG,0,-6.7336509162415945,0.0011887649257959444
BEN,2014,FSW,0,-4.593491116857623,0.010016137334747493
BEN,2012,MSM,1,-7.396542964536753,6.129935488128351e-4
BEN,2012,MSM,0,-7.171488361503959,7.675889072410291e-4
BEN,2012,MSM,0,-8.228169822446366,2.669533026272473e-4
BEN,2012,MSM,0,-6.482141476013064,0.0015281906340414721
BEN,2012,MSM,0,-7.587635849205529,5.064209090522962e-4
BEN,2012,MSM,0,-7.90117581735842,3.7017079279556153e-4
BEN,2012,MSM,0,-7.598877019605623,5.007628571876776e-4
BEN,2012,MSM,0,-8.02904015950269,3.25754682593631e-4
BEN,2012,MSM,0,-6.286750989756015,0.0018573397508612345
BEN,2012,MSM,0,-6.432970397796123,0.0016050878716593778
BEN,2012,MSM,0,-5.363212735908511,0.004663972999098318
BEN,2012,MSM,0,-5.340038442028341,0.004772797510963592
BEN,2012,MSM,0,-5.679666778550495,0.0034030756347129356
BEN,2012,MSM,0,-6.355074665255266,0.0017348903571999938
BEN,2012,MSM,0,-6.850061837908255,0.0010582690605582842
BEN,2012,MSM,0,-7.132022797657527,7.984632781743014e-4
BEN,2012,MSM,0,-7.795546989439684,4.113942866700144e-4
BEN,2012,MSM,0,-8.391012849808694,2.2684587827137922e-4
BEN,2012,PWID,1,-11.770258211177902,7.731049442753578e-6
BEN,2013,MSM,1,-7.414724978860921,6.019554518993807e-4
BEN,2017,FSW,0,-4.197939536691515,0.014804053306719087
BEN,2012,FSW,1,-5.1736259066905514,0.005632094275477928
BEN,2014,MSM,1,-6.45278775533829,0.0015736419435021223
BEN,2014,PWID,1,-6.897626195894104,0.0010091611209519671
BEN,2016,FSW,1,-5.1382398656157235,0.005833776460079884
BEN,2016,MSM,1,-5.236884111385304,0.005288678767421741
BEN,2016,PWID,1,-9.49102618546338,7.552085541659118e-5
BEN,2014,FSW,1,-5.01391593320626,0.006600969246500141
BEN,2017,FSW,1,-4.5057081940805,0.010925088907700154
BFA,2014,FSW,1,-4.868213819801186,0.007628443069800369
BFA,2014,FSW,0,-4.824036386439481,0.00797025672369431
BFA,2014,FSW,0,-4.0406389032162195,0.01728230233049534
BFA,2014,FSW,0,-5.193918105185016,0.005519582932241141
BFA,2014,FSW,0,-3.9126439103251083,0.019595910808725907
BFA,2014,FSW,0,-4.427359705776393,0.0118049669907172
BFA,2017,FSW,1,-5.3091720844506565,0.004921677196424747
BFA,2013,MSM,0,-7.722001190688214,4.4277710397202613e-4
BFA,2014,MSM,1,-5.009673136713761,0.006628849267144607
BFA,2014,MSM,0,-5.302874005712057,0.0049526181220006914
BFA,2014,MSM,0,-5.88400040047323,0.00277590027574721
BDI,2011,FSW,1,-4.330752115828169,0.012986772317737915
BDI,2014,MSM,0,-4.558727265312086,0.010366786785390675
BDI,2014,MSM,1,-5.47770149273459,0.004161533223641129
BDI,2014,FSW,0,-2.8856638341161935,0.052866818090001315
BDI,2014,FSW,1,-3.7809658039812057,0.022292378872429946
BDI,2013,MSM,0,-3.8036884537964144,0.021802467934054277
BDI,2013,MSM,1,-5.837940430690761,0.0029063681649579578
BDI,2013,FSW,0,-3.029220211418614,0.04612312230427621
BDI,2013,FSW,1,-4.38705418877667,0.012284526778067135
BDI,2011,MSM,1,-5.784570776999938,0.00306520542259351
CMR,2013,FSW,0,-4.580903342910321,0.010141728326551223
CMR,2013,FSW,0,-4.055649190387381,0.017029211829391714
CMR,2013,FSW,0,-4.113553308005709,0.016086567548917262
CMR,2013,FSW,0,-4.244644255472955,0.014138082543907488
CMR,2013,FSW,0,-3.4140274674098103,0.03185993624438427
CMR,2013,FSW,0,-4.882868388517253,0.007518301022347357
CMR,2013,FSW,0,-4.064460585234132,0.016882341948682173
CMR,2013,MSM,0,-5.562815511745465,0.003823281778176003
CMR,2013,MSM,0,-5.070641247125191,0.006239220570520348
CMR,2013,MSM,0,-4.406060788109564,0.012056032951410956
CMR,2013,MSM,0,-4.28901744223812,0.01353275014598858
CMR,2013,MSM,0,-4.449711010858565,0.0115470504583769
CMR,2013,MSM,0,-3.7698752065300885,0.022535388186369635
CMR,2013,MSM,0,-5.95500718581635,0.0025861198462544376
CMR,2013,MSM,0,-5.016685841438789,0.00658283066114347
CMR,2013,MSM,0,-4.497649949425975,0.011012508188300775
CMR,2016,FSW,0,-5.540880990402405,0.003907738799724137
CMR,2016,FSW,0,-5.265972002801616,0.005137837109050207
CMR,2016,FSW,0,-3.4571179728123704,0.030557293716361508
CMR,2016,FSW,0,-3.602135097316609,0.026541772611438474
CMR,2016,FSW,0,-3.334829254768882,0.03439547786222993
CMR,2016,FSW,0,-3.826487717092286,0.021321490023248856
CMR,2016,FSW,0,-5.599520528297261,0.003686000298932852
CMR,2016,FSW,0,-4.671533087514715,0.009271153388286648
CMR,2018,FSW,1,-4.446421065372804,0.01158466136827379
CMR,2018,FSW,0,-5.07073099231883,0.006238664148708522
CMR,2018,FSW,0,-3.4682757223044365,0.030228487290754485
CMR,2018,FSW,0,-3.9117203067462056,0.019613662873946135
CMR,2018,FSW,0,-3.4103651482626174,0.031973093921496006
CMR,2018,FSW,0,-3.3066725904035366,0.03534298821732779
CMR,2018,FSW,0,-3.034096625953575,0.0459090548616441
CMR,2018,FSW,0,-2.863928456963993,0.05396578729092964
CMR,2018,FSW,0,-3.9099474564156242,0.019647782003355915
CMR,2018,FSW,0,-3.7603564764850983,0.022746018128241605
CMR,2018,FSW,0,-4.490316653346967,0.011092663893802727
CMR,2018,MSM,0,-6.3739459646622345,0.0017025129244615928
CMR,2018,MSM,0,-5.810600518178013,0.0029866836006507084
CMR,2018,MSM,0,-5.249659377010442,0.005221894804636752
CMR,2018,MSM,0,-6.148092220477126,0.0021329964687575942
CMR,2018,MSM,0,-5.104916023103898,0.00603026367353523
CMR,2018,MSM,0,-5.39433669933924,0.004521693682527362
CMR,2018,MSM,0,-5.201305683567606,0.005479179427421972
CMR,2018,MSM,0,-5.733839496167158,0.0032242048734906527
CMR,2018,MSM,0,-4.764377529986025,0.008456080035651759
CMR,2018,MSM,0,-6.035240341027106,0.002387208937845773
CMR,2018,MSM,1,-6.770696849331894,0.0011455812976009525
CMR,2018,PWID,0,-7.4769881038634916,5.656393332769342e-4
CMR,2018,PWID,0,-8.03920122235499,3.224624905555238e-4
CMR,2018,PWID,0,-6.690379890946602,0.0012412678899638605
CMR,2018,PWID,0,-7.578189238203978,5.112250805454361e-4
CMR,2018,PWID,0,-8.35090528931019,2.3612683897489557e-4
CMR,2018,PWID,0,-7.130118466174854,7.999840480913654e-4
CMR,2018,PWID,0,-7.667003040923547,4.6779941713149647e-4
CMR,2018,PWID,0,-7.073616868047012,8.464464042809983e-4
CMR,2018,PWID,0,-7.0058488979416005,9.057429142551343e-4
CMR,2018,PWID,0,-8.961882432658005,1.281882554113482e-4
CMR,2015,FSW,1,-3.88024372767422,0.020228166095200315
CMR,2015,FSW,0,-4.919286974864531,0.0072513707098634935
CMR,2015,FSW,0,-3.700383155240478,0.024118001707387874
CMR,2015,FSW,0,-5.2559771530724255,0.005189178692954612
CMR,2015,FSW,0,-4.5217452445278745,0.010753149112783614
COG,2012,FSW,0,-0.469542233645328,0.3847245964869318
COG,2012,FSW,0,-0.4318445443803791,0.3936859575270378
COG,2012,FSW,0,-4.943820059432334,0.007076880330607132
COG,2012,FSW,0,3.9740866041360214,0.9815503263279232
COG,2012,FSW,0,-5.074444394275014,0.006215684171097651
COG,2012,FSW,0,-7.759958545306116,4.262924569191255e-4
COG,2012,FSW,0,-2.243517663191302,0.09591008654027898
COG,2012,FSW,0,4.080040124973871,0.9833742999195229
COG,2012,FSW,0,-2.8606963160145105,0.05413103742602795
COG,2012,FSW,0,-0.6694120993778667,0.33862849407806483
COG,2012,FSW,0,-5.108801665841082,0.006007018167549064
COG,2012,FSW,0,-4.83902907120403,0.00785258384632655
COG,2012,FSW,0,-5.02365605784294,0.0065374053635731885
COG,2017,FSW,0,-4.34806242363319,0.012766747166129562
COG,2017,FSW,0,-4.448562261740214,0.011560169314342842
COG,2017,FSW,0,-2.0181099717553592,0.1173145652977962
COG,2017,FSW,0,-3.756831911253501,0.02282449633656519
COG,2017,FSW,0,-3.6687360770118587,0.024874182768442905
COG,2017,MSM,0,-6.036175923306431,0.0023849818761196456
COG,2017,MSM,0,-6.175281962231445,0.002075900962248049
COG,2017,PWID,0,-8.920924066151848,1.335469279059391e-4
COG,2017,PWID,0,-6.890300234368193,0.0010165738002392343
CIV,2014,MSM,0,-6.039356942935481,0.002377425263945473
CIV,2014,MSM,0,-4.8146457548548955,0.008044850036429445
CIV,2014,MSM,0,-4.242575910328511,0.014166940536316152
CIV,2014,MSM,0,-3.7641789211992362,0.02266120521855497
CIV,2014,MSM,0,-3.353664739277295,0.033775362347195914
CIV,2020,PWID,0,-7.842306092102125,3.926080479432171e-4
CIV,2020,MSM,0,-6.414910717260846,0.0016342907759037064
CIV,2020,MSM,0,-5.984066354291812,0.0025122368382136484
CIV,2020,MSM,0,-8.376323127157818,2.3020200413314501e-4
CIV,2020,MSM,0,-5.179569977064533,0.005598902892071309
CIV,2020,MSM,0,-7.793839229463997,4.1209715984143425e-4
CIV,2020,MSM,0,-5.512400189150833,0.004020180518265802
CIV,2020,MSM,0,-4.470680016485816,0.011310151271633914
CIV,2020,MSM,0,-6.465455778752174,0.0015538635278987288
CIV,2020,MSM,0,-5.589331709486489,0.003723607706534172
CIV,2020,MSM,0,-5.815903874778839,0.00297093301281034
CIV,2020,MSM,0,-5.26748683790998,0.0051300999222217945
CIV,2020,MSM,0,-5.12183555931521,0.005929692618131809
CIV,2020,MSM,0,-5.5524206056155165,0.0038630773818593396
CIV,2020,MSM,0,-5.190533619363149,0.005538191896856079
CIV,2020,MSM,0,-5.469026141212283,0.004197640837454609
CIV,2020,FSW,0,-4.501007163789688,0.010976003945891098
CIV,2020,FSW,0,-5.106046890643912,0.006023489152113559
CIV,2020,FSW,0,-4.294351934638713,0.013461721219651855
CIV,2020,FSW,0,-4.978601510088926,0.006836621457720481
CIV,2020,FSW,0,-4.6685278846841864,0.009298797521726866
CIV,2020,FSW,0,-5.379039639310692,0.004591074048867042
CIV,2020,FSW,0,-4.642300498903357,0.00954354872328749
CIV,2020,FSW,0,-5.278781960806182,0.005072773121628596
CIV,2020,FSW,0,-4.898193221448915,0.007404809314847528
CIV,2020,FSW,0,-4.606563882849455,0.009887337071640061
CIV,2020,FSW,0,-5.426326769195985,0.004379957112007308
CIV,2020,FSW,0,-5.149277572789836,0.005770108510316085
CIV,2020,FSW,0,-3.608860218298997,0.02636856575106496
CIV,2020,FSW,0,-3.3775092855333826,0.03300579707554643
CIV,2020,TG,0,-8.607779185722263,1.8264579115829385e-4
CIV,2020,TG,0,-8.156042877147362,2.869134855282713e-4
CIV,2014,PWID,0,-7.229206262349106,7.2457078742578e-4
CIV,2014,PWID,0,-10.608914977571484,2.469426142888202e-5
CIV,2015,FSW,0,-5.84610737636751,0.0028827968244824658
CIV,2016,FSW,0,-5.557389264604606,0.0038440042738499005
CIV,2016,FSW,0,-5.863082451136908,0.0028344116694056214
CIV,2016,MSM,0,-5.085221585898278,0.00614946595393254
CIV,2016,MSM,0,-5.090672671040906,0.006116240355590143
CIV,2016,MSM,0,-5.206446971431441,0.005451234847344307
CIV,2016,MSM,0,-5.223682586724161,0.005358583672071157
CIV,2016,MSM,0,-5.319489313249388,0.004871406261614873
CIV,2016,MSM,0,-5.1699392980739605,0.005652778335867768
CIV,2016,MSM,0,-5.307882343127127,0.004927997680500786
CIV,2016,MSM,0,-5.207474890034292,0.005445664799282806
CIV,2016,MSM,0,-5.273334727901331,0.005100339775594064
CIV,2016,MSM,0,-5.257650389080274,0.005180548176026409
CIV,2016,MSM,0,-5.254401282389583,0.0051973200797736496
CIV,2016,PWID,0,-7.284725693744763,6.854661810040476e-4
CIV,2017,MSM,0,-5.294528564678098,0.004993915580135221
CIV,2019,MSM,0,-5.046101386349388,0.006393233305936084
CIV,2019,FSW,0,-4.795924320964945,0.008195633851474812
CIV,2019,PWID,0,-9.300718206528021,9.13502479417399e-5
CIV,2019,PWID,0,-6.72914398198147,0.0011941282904910325
CIV,2019,PWID,0,-5.398614273836816,0.004502480010633844
COD,2013,FSW,0,-3.0749193760466476,0.04415374310196372
COD,2013,FSW,0,-2.7693401043421986,0.0590036416708014
COD,2013,MSM,0,-4.155664433078151,0.015433447396915828
COD,2013,MSM,0,-4.191072274570672,0.014904546035701445
COD,2013,PWID,0,-8.371157828196532,2.3139386667752972e-4
COD,2013,PWID,0,-7.626004836100631,4.8736739133997903e-4
COD,2017,FSW,0,-6.576902140256124,0.0013902199215251715
COD,2019,FSW,0,-4.611836126743879,0.009835857173681335
COD,2017,MSM,0,-7.535994917320355,5.332456782332633e-4
COD,2019,MSM,0,-4.92246678575251,0.007228515753830245
COD,2019,PWID,0,-6.978079827497167,9.312232768969496e-4
GMB,2018,FSW,0,-4.939571623074118,0.007106795837755708
GHA,2011,FSW,0,-6.504901302465473,0.0014938534747987332
GHA,2011,FSW,0,-5.8486046120098765,0.0028756274587344545
GHA,2011,FSW,0,-5.521796819151255,0.003982731046610937
GHA,2011,FSW,0,-5.323610969884542,0.00485146652729682
GHA,2011,FSW,0,-5.336053511454581,0.004791763405650233
GHA,2011,FSW,0,-5.102604508999332,0.006044134488757682
GHA,2011,FSW,0,-5.52947378079848,0.003952393218787235
GHA,2011,FSW,0,-3.7949624490495197,0.021989347102245264
GHA,2011,FSW,0,-4.093559573499415,0.016406105135136895
GHA,2011,FSW,0,-6.98678794373461,9.2315673558612e-4
GHA,2011,FSW,0,-7.107450513661269,8.183101319580885e-4
GHA,2011,FSW,0,-7.1572519281427764,7.785862229245656e-4
GHA,2011,FSW,0,-6.221599799744902,0.001982128730288465
GHA,2011,FSW,0,-7.590310681368617,5.050688114016353e-4
GHA,2011,FSW,0,-7.3199029294524,6.617882370786142e-4
GHA,2011,FSW,0,-6.869228745032839,0.0010381993261149498
GHA,2011,FSW,0,-6.9329841601709346,9.741368395972981e-4
GHA,2011,FSW,0,-7.0497029772312,8.669144430451674e-4
GHA,2017,MSM,0,-4.866328299284438,0.007642730190950203
GHA,2017,MSM,0,-4.999275678217167,0.006697667977530713
GHA,2017,MSM,0,-4.190802893120475,0.01490850171893997
GHA,2017,MSM,0,-5.2353404092809335,0.005296805939427384
GHA,2017,MSM,0,-4.4579938357351265,0.01145289412007365
GHA,2017,MSM,0,-4.6391601828660045,0.009573278229144428
