area_id,year,sex,age_group,population
COG,2006,female,Y060_064,28442.118297405974
COG,2006,female,Y065_069,23108.053249873545
COG,2006,female,Y070_074,17001.58513459808
COG,2006,female,Y075_079,11371.22533544531
COG,2006,female,Y080_999,9337.853434814651
COG,2006,male,Y000_004,308864.65304228733
COG,2006,male,Y005_009,255731.6878569417
COG,2006,male,Y010_014,224779.59768392958
COG,2006,male,Y015_019,203377.7922708033
COG,2006,male,Y020_024,182210.31129346785
COG,2006,male,Y025_029,161486.86478398886
COG,2006,male,Y030_034,136062.67134904474
COG,2006,male,Y035_039,111785.7188254643
COG,2006,male,Y040_044,88973.68817856415
COG,2006,male,Y045_049,67360.84192735917
COG,2006,male,Y050_054,47502.055803223186
COG,2006,male,Y055_059,34784.92884629145
COG,2006,male,Y060_064,25985.993006327033
COG,2006,male,Y065_069,19989.031163821906
COG,2006,male,Y070_074,13264.97891503535
COG,2006,male,Y075_079,7796.041337229659
COG,2006,male,Y080_999,5758.336097327236
COG,2007,female,Y000_004,317508.1241798206
COG,2007,female,Y005_009,261873.46420233118
COG,2007,female,Y010_014,228512.16240561608
COG,2007,female,Y015_019,207146.03887431519
COG,2007,female,Y020_024,187933.01437276127
COG,2007,female,Y025_029,167894.84153972348
COG,2007,female,Y030_034,143866.25445297128
COG,2007,female,Y035_039,120283.55704022232
COG,2007,female,Y040_044,96444.31204056079
COG,2007,female,Y045_049,73601.32683532566
COG,2007,female,Y050_054,54166.19116080823
COG,2007,female,Y055_059,39947.2573896867
COG,2007,female,Y060_064,29629.847382742577
COG,2007,female,Y065_069,23292.5681569898
COG,2007,female,Y070_074,17356.424708117323
COG,2007,female,Y075_079,11496.822764245866
COG,2007,female,Y080_999,9589.300205661479
COG,2007,male,Y000_004,322423.4946360383
COG,2007,male,Y005_009,264446.57657846314
COG,2007,male,Y010_014,230219.7474572565
COG,2007,male,Y015_019,208294.64836786766
COG,2007,male,Y020_024,188828.58734679222
COG,2007,male,Y025_029,167995.92538660244
COG,2007,male,Y030_034,142827.7749590191
COG,2007,male,Y035_039,117266.60723271867
COG,2007,male,Y040_044,93584.55122468801
COG,2007,male,Y045_049,71321.64453257885
COG,2007,male,Y050_054,50827.70882399703
COG,2007,male,Y055_059,36554.52327245586
COG,2007,male,Y060_064,27038.993854603865
COG,2007,male,Y065_069,20390.98580598333
COG,2007,male,Y070_074,13774.8289976775
COG,2007,male,Y075_079,8022.473671039288
COG,2007,male,Y080_999,5963.747231975159
COG,2008,female,Y000_004,331414.75605961087
COG,2008,female,Y005_009,270641.1523705997
COG,2008,female,Y010_014,234071.7493410996
COG,2008,female,Y015_019,212283.55484355093
COG,2008,female,Y020_024,195116.9008456809
COG,2008,female,Y025_029,174519.71538427187
COG,2008,female,Y030_034,150665.7453370043
COG,2008,female,Y035_039,125407.03799569083
COG,2008,female,Y040_044,101447.50508340201
COG,2008,female,Y045_049,77741.91303374319
COG,2008,female,Y050_054,57361.28631928052
COG,2008,female,Y055_059,41880.139071372694
COG,2008,female,Y060_064,30867.175459455346
COG,2008,female,Y065_069,23478.556392498507
COG,2008,female,Y070_074,17718.67012773498
COG,2008,female,Y075_079,11623.807441443667
COG,2008,female,Y080_999,9847.517855812723
COG,2008,male,Y000_004,336577.55547405564
COG,2008,male,Y005_009,273458.45346779766
COG,2008,male,Y010_014,235791.56055706533
COG,2008,male,Y015_019,213330.3742471702
COG,2008,male,Y020_024,195687.2536261534
COG,2008,male,Y025_029,174767.34707960635
COG,2008,male,Y030_034,149929.2428811149
COG,2008,male,Y035_039,123016.22529567892
COG,2008,male,Y040_044,98434.36196945576
COG,2008,male,Y045_049,75515.34145486234
COG,2008,male,Y050_054,54386.19319970007
COG,2008,male,Y055_059,38414.14129610834
COG,2008,male,Y060_064,28134.664258983597
COG,2008,male,Y065_069,20801.0232578133
COG,2008,male,Y070_074,14304.275576358998
COG,2008,male,Y075_079,8255.482624902163
COG,2008,male,Y080_999,6176.48578439171
COG,2009,female,Y000_004,345930.4886064779
COG,2009,female,Y005_009,279702.3882492105
COG,2009,female,Y010_014,239766.59825374756
COG,2009,female,Y015_019,217548.48850552976
COG,2009,female,Y020_024,202575.39699816168
COG,2009,female,Y025_029,181405.99662557966
COG,2009,female,Y030_034,157786.59772765226
COG,2009,female,Y035_039,130748.75374356942
COG,2009,female,Y040_044,106710.24625401034
COG,2009,female,Y045_049,82115.43598484826
COG,2009,female,Y050_054,60744.85020433157
COG,2009,female,Y055_059,43906.54486058264
COG,2009,female,Y060_064,32156.17375740304
COG,2009,female,Y065_069,23666.029720742175
COG,2009,female,Y070_074,18088.475960642823
COG,2009,female,Y075_079,11752.19468947114
COG,2009,female,Y080_999,10112.688709369788
COG,2009,male,Y000_004,351352.96507089236
COG,2009,male,Y005_009,282777.439362359
COG,2009,male,Y010_014,241498.2235190688
COG,2009,male,Y015_019,218487.8437014042
COG,2009,male,Y020_024,202795.0416290446
COG,2009,male,Y025_029,181811.70486697697
COG,2009,male,Y030_034,157383.79931602257
COG,2009,male,Y035_039,129047.7489125731
COG,2009,male,Y040_044,103535.50334467742
COG,2009,male,Y045_049,79955.62682853713
COG,2009,male,Y050_054,58193.80962060243
COG,2009,male,Y055_059,40368.36263788156
COG,2009,male,Y060_064,29274.7332693724
COG,2009,male,Y065_069,21219.30605459629
COG,2009,male,Y070_074,14854.071858091218
COG,2009,male,Y075_079,8495.259213637608
COG,2009,male,Y080_999,6396.813137930096
COG,2010,female,Y000_004,361081.9999999997
COG,2010,female,Y005_009,289066.99999999977
COG,2010,female,Y010_014,245600.0000000001
COG,2010,female,Y015_019,222944
COG,2010,female,Y020_024,210318.9999999999
COG,2010,female,Y025_029,188563.9999999999
COG,2010,female,Y030_034,165244.00000000012
COG,2010,female,Y035_039,136318.00000000006
COG,2010,female,Y040_044,112246.00000000009
COG,2010,female,Y045_049,86734.99999999996
COG,2010,female,Y050_054,64328.00000000006
COG,2010,female,Y055_059,46030.99999999999
COG,2010,female,Y060_064,33498.999999999985
COG,2010,female,Y065_069,23855
COG,2010,female,Y070_074,18465.999999999985
COG,2010,female,Y075_079,11882
COG,2010,female,Y080_999,10385.000000000007
COG,2010,male,Y000_004,366776.99999999994
