iso3,X,year,kp,value,denominator,provincial_value,ratio,x,region,log_kp_prev,log_gen_prev,log_gen_prev2,logit_kp_prev,logit_gen_prev,logit_gen_prev2,positive,negative
SLE,2,2011,MSM,0.075,400,0.0112412514202382,6.67185504497959,NA,WCA,-2.5902671654458267,-4.488165104393896,-4.488165104393896,-2.512305623976115,-4.476860192575602,-4.476860192575602,30,370
SLE,3,2011,MSM,0.095,189,0.0112412514202382,8.45101639030748,NA,WCA,-2.353878387381596,-4.488165104393896,-4.488165104393896,-2.2540580520993854,-4.476860192575602,-4.476860192575602,18,171
SLE,4,2016,MSM,0.14,408,0.010533892743264,13.2904334050225,NA,WCA,-1.9661128563728327,-4.553157339929867,-4.553157339929867,-1.8152899666382492,-4.542567573010329,-4.542567573010329,57,351
SLE,5,2016,PWID,0.085,258,0.010533892743264,8.06919171019225,NA,WCA,-2.4651040224918206,-4.553157339929867,-4.553157339929867,-2.3762728087852047,-4.542567573010329,-4.542567573010329,22,236
SLE,6,2011,FSW,0.085,425,0.0131999938217374,6.43939695335497,NA,WCA,-2.4651040224918206,-4.327538917440118,-4.327538917440118,-2.3762728087852047,-4.314251029374089,-4.314251029374089,36,389
SLE,7,2016,TG,0.153,236,0.0135447341012647,11.2959028103559,NA,WCA,-1.8773173575897015,-4.30175743440449,-4.30175743440449,-1.7112627732596188,-4.288120133580859,-4.288120133580859,36,200
SLE,8,2016,TGM,0.224,143,0.010533892743264,21.264693448036,NA,WCA,-1.4961092271270973,-4.553157339929867,-4.553157339929867,-1.242506468328179,-4.542567573010329,-4.542567573010329,32,111
SLE,9,2016,TGW,0.043,93,0.0135447341012647,3.17466549572095,NA,WCA,-3.146555163288575,-4.30175743440449,-4.30175743440449,-3.102603275759392,-4.288120133580859,-4.288120133580859,4,89
SLE,10,2016,FSW,0.067,1490,0.0135447341012647,4.94657181891404,NA,WCA,-2.703062659591171,-4.30175743440449,-4.30175743440449,-2.6337125814563778,-4.288120133580859,-4.288120133580859,100,1390
SLE,11,2016,TG,0.224,143,0.0135447341012647,16.5377923498021,NA,WCA,-1.4961092271270973,-4.30175743440449,-4.30175743440449,-1.242506468328179,-4.288120133580859,-4.288120133580859,32,111
SLE,12,2016,TG,0.043,93,0.0135447341012647,3.17466549572095,NA,WCA,-3.146555163288575,-4.30175743440449,-4.30175743440449,-3.102603275759392,-4.288120133580859,-4.288120133580859,4,89
SWZ,1,2014,MSM,0.019,53,0.187242391927174,0.101472747727928,NA,ESA,-3.9633162998156966,-1.6753512879727404,-1.6753512879727404,-3.9441334803989228,-1.4680289290324675,-1.4680289290324675,1,52
SWZ,2,2014,MSM,0.024,41,0.197511668622238,0.121511808225885,NA,ESA,-3.7297014486341915,-1.6219576147546264,-1.6219576147546264,-3.7054087560651467,-1.4019196503317113,-1.4019196503317113,1,40
TCD,1,2011,FSW,0.196,638,0.00563007431419659,34.8130395909293,NA,WCA,-1.6296406197516198,-5.179632637237974,-5.179632637237974,-1.411484609948449,-5.173986654316192,-5.173986654316192,125,513
TCD,2,2011,FSW,0.2,1098,0.0106968747910825,18.6970497370625,NA,WCA,-1.6094379124341003,-4.537803655776428,-4.537803655776428,-1.3862943611198906,-4.527049158128806,-4.527049158128806,220,878
TCD,3,2011,FSW,0.207,460,0.0106968747910825,19.3514464778597,NA,WCA,-1.575036485716768,-4.537803655776428,-4.537803655776428,-1.343104428369479,-4.527049158128806,-4.527049158128806,95,365
TGO,1,2010,MSM,0.7,40,0.028737554180189,24.3583707789079,NA,WCA,-0.35667494393873245,-3.549550503546585,-3.549550503546585,0.8472978603872034,-3.520391940393095,-3.520391940393095,28,12
TGO,2,2011,MSM,0.191,230,0.0142446172599031,13.4085736748886,NA,WCA,-1.6554818509355071,-4.251376179774898,-4.251376179774898,-1.4435254890118618,-4.237029134088565,-4.237029134088565,44,186
TGO,3,2011,MSM,0.196,408,0.0210365199186702,9.31713043591623,NA,WCA,-1.6296406197516198,-3.8614953078982586,-3.8614953078982586,-1.411484609948449,-3.8402343674631347,-3.8402343674631347,80,328
TGO,4,2011,MSM,0.202,178,0.0210365199186702,9.60234871456673,NA,WCA,-1.5994875815809322,-3.8614953078982586,-3.8614953078982586,-1.373840900048604,-3.8402343674631347,-3.8402343674631347,36,142
TGO,5,2011,MSM,0.057,35,0.0301351167239724,1.8914809762345,NA,WCA,-2.864704011147587,-3.5020641186857113,-3.5020641186857113,-2.8060150147989074,-3.471465605906747,-3.471465605906747,2,33
TGO,6,2011,MSM,0.044,19,0.0149482674335949,2.94348493532527,NA,WCA,-3.123565645063876,-4.203159876590729,-4.203159876590729,-3.07856827913314,-4.18809875777352,-4.18809875777352,1,18
TGO,7,2011,MSM,0.298,245,0.0280218460698198,10.6345598807979,NA,WCA,-1.2106617924767327,-3.5747708562385427,-3.5747708562385427,-0.8568399175204066,-3.5463489060837965,-3.5463489060837965,73,172
TGO,8,2011,MSM,0.001,43,0.0167212099312484,0,NA,WCA,-6.907755278982137,-4.091077309634637,-4.091077309634637,-6.906754778648554,-4.0742147220531715,-4.0742147220531715,0,43
TGO,9,2011,MSM,0.063,32,0.0301351167239724,2.09058423689077,NA,WCA,-2.7646205525906042,-3.5020641186857113,-3.5020641186857113,-2.6995485558468895,-3.471465605906747,-3.471465605906747,2,30
TGO,10,2011,MSM,0.035,34,0.0182072111807681,1.92231526577611,NA,WCA,-3.3524072174927233,-4.005937544649776,-4.005937544649776,-3.316780039849572,-3.987562542407449,-3.987562542407449,1,33
TGO,11,2014,MSM,0.185,354,0.0252071090838991,7.33919940538392,NA,WCA,-1.6873994539038122,-3.6806292177453845,-3.6806292177453845,-1.4828322881625378,-3.6550989676236316,-3.6550989676236316,65,289
TGO,12,2014,MSM,0.006,329,0.0163783341469965,0.366337622993258,NA,WCA,-5.115995809754082,-4.111795906156617,-4.111795906156617,-5.109977737428519,-4.095281964371325,-4.095281964371325,2,327
TGO,13,2015,MSM,0.13,491,0.0179913767599622,7.22568382255774,NA,WCA,-2.0402208285265546,-4.017862704767126,-4.017862704767126,-1.900958761193047,-3.9997075154044,-3.9997075154044,64,427
TGO,14,2015,MSM,0.189,180,0.0179913767599622,10.505032634333901,NA,WCA,-1.6660082639224947,-4.017862704767126,-4.017862704767126,-1.4565210390557706,-3.9997075154044,-3.9997075154044,34,146
TGO,15,2015,MSM,0.096,311,0.0121826365252042,7.88006765213667,NA,WCA,-2.3434070875143007,-4.407743576643764,-4.407743576643764,-2.2424811689243405,-4.395486123539148,-4.395486123539148,30,281
TGO,16,2015,MSM,0.241,29,0.0257729054417047,9.35090537406091,NA,WCA,-1.422958345491482,-3.6584315155545797,-3.6584315155545797,-1.1472048439049751,-3.632320669668888,-3.632320669668888,7,22
TGO,17,2015,MSM,0.001,40,0.0127844297605419,0,NA,WCA,-6.907755278982137,-4.359527273459594,-4.359527273459594,-6.906754778648554,-4.346660419626828,-4.346660419626828,0,40
TGO,18,2015,MSM,0.08,40,0.00610482999869461,13.1043780116901,NA,WCA,-2.5257286443082556,-5.098675018048852,-5.098675018048852,-2.4423470353692043,-5.092551477386353,-5.092551477386353,3,37
TGO,19,2015,MSM,0.03,40,0.0127844297605419,2.34660446824094,NA,WCA,-3.506557897319982,-4.359527273459594,-4.359527273459594,-3.4760986898352733,-4.346660419626828,-4.346660419626828,1,39
TGO,20,2015,MSM,0.223,215,0.0239655414536676,9.30502657038333,NA,WCA,-1.5005835075220182,-3.731138253107408,-3.731138253107408,-1.2482685789075285,-3.706880865802761,-3.706880865802761,48,167
TGO,21,2015,MSM,0.001,39,0.0143007298221658,0,NA,WCA,-6.907755278982137,-4.2474447065035035,-4.2474447065035035,-6.906754778648554,-4.233040735782456,-4.233040735782456,0,39
TGO,22,2015,MSM,0.106,47,0.0257729054417047,4.11284634709733,NA,WCA,-2.24431618487007,-3.6584315155545797,-3.6584315155545797,-2.132266681061447,-3.632320669668888,-3.632320669668888,5,42
TGO,23,2015,MSM,0.001,41,0.0155716248394617,0,NA,WCA,-6.907755278982137,-4.162304941518641,-4.162304941518641,-6.906754778648554,-4.14661080546583,-4.14661080546583,0,41
TGO,24,2017,MSM,0.146,412,0.0108485901460427,13.4579699329186,NA,WCA,-1.9241486572738007,-4.523720147895555,-4.523720147895555,-1.7663245720802334,-4.512812282705168,-4.512812282705168,60,352
TGO,25,2017,MSM,0.22,678,0.0160212505912054,13.7317619962056,NA,WCA,-1.5141277326297755,-4.133839276018913,-4.133839276018913,-1.2656663733312759,-4.117688297726556,-4.117688297726556,149,529
TGO,26,2017,MSM,0.335,266,0.0160212505912054,20.9097284942221,NA,WCA,-1.0936247471570706,-4.133839276018913,-4.133839276018913,-0.6856565088307877,-4.117688297726556,-4.117688297726556,89,177
TGO,27,2017,MSM,0.2982,466,0.0213412208696326,13.9729588021987,NA,WCA,-1.2099908766514988,-3.847114824359199,-3.847114824359199,-0.8558840608184766,-3.8255425869391853,-3.8255425869391853,139,327
TGO,28,2017,MSM,0.001,45,0.0138664709762755,0,NA,WCA,-6.907755278982137,-4.278281512770433,-4.278281512770433,-6.906754778648554,-4.2643180041951485,-4.2643180041951485,0,45
TGO,37,2017,FSW,0.268,71,0.00471029353435798,56.8966664275051,NA,WCA,-1.3167682984712803,-5.358005051375975,-5.358005051375975,-1.0047935334504547,-5.353283629449948,-5.353283629449948,19,52
TGO,38,2011,FSW,0.131,1106,0.00676242485992937,19.3717494409791,NA,WCA,-2.0325579557809856,-4.996373746157128,-4.996373746157128,-1.8921458020642405,-4.989588352493769,-4.989588352493769,145,961
TGO,39,2011,FSW,0.173,600,0.00676242485992937,25.5825393380869,NA,WCA,-1.7544636844843582,-4.996373746157128,-4.996373746157128,-1.5645131005259123,-4.989588352493769,-4.989588352493769,104,496
TGO,40,2011,FSW,0.081,506,0.00279516572962484,28.9786037162353,NA,WCA,-2.513306124309698,-5.879863879097234,-5.879863879097234,-2.428836967683248,-5.877064799597089,-5.877064799597089,41,465
TGO,41,2015,FSW,0.1,539,0.00255872099237412,39.082025862935,NA,WCA,-2.3025850929940455,-5.968247757692363,-5.968247757692363,-2.197224577336219,-5.965685757578665,-5.965685757578665,54,485
TGO,42,2015,FSW,0.117,1184,0.00619038730514784,18.9002713776413,NA,WCA,-2.145581344184381,-5.084757624752256,-5.084757624752256,-2.021151265806204,-5.078547997556936,-5.078547997556936,139,1045
TGO,43,2015,FSW,0.13,645,0.00619038730514784,21.0003015307126,NA,WCA,-2.0402208285265546,-5.084757624752256,-5.084757624752256,-1.900958761193047,-5.078547997556936,-5.078547997556936,84,561
TGO,44,2017,FSW,0.132,1003,0.00587959466612634,22.4505272039383,NA,WCA,-2.0249533563957662,-5.136267453779937,-5.136267453779937,-1.8833897920739793,-5.130370506245104,-5.130370506245104,132,871
TGO,45,2017,FSW,0.188,584,0.00587959466612634,31.9749932904576,NA,WCA,-1.6713133161521878,-5.136267453779937,-5.136267453779937,-1.4630583773317287,-5.130370506245104,-5.130370506245104,110,474
TGO,46,2017,FSW,0.053,419,0.0024302586505949,21.8083782921732,NA,WCA,-2.9374633654300153,-6.0197575867200435,-6.0197575867200435,-2.8830071796339563,-6.0173243701976595,-6.0173243701976595,22,397
ZWE,3,2016,MSM,0.525,648,0.106719691985721,4.91942949076582,NA,ESA,-0.6443570163905132,-2.2375495830097587,-2.2375495830097587,0.10008345855698263,-2.124694730402302,-2.124694730402302,340,308
ZWE,4,2017,MSM,0.31,432,0.102919839823317,3.01205288049591,NA,ESA,-1.171182981502945,-2.273804847892026,-2.273804847892026,-0.8001193001121131,-2.16519479172136,-2.16519479172136,134,298
ZWE,5,2017,MSM,0.229,35,0.0860367040385302,2.66165472700402,NA,ESA,-1.4740332754278973,-2.4529812826323654,-2.4529812826323654,-1.21396637000909,-2.363016416706651,-2.363016416706651,8,27
ZWE,6,2017,MSM,0.078,51,0.102532248977996,0.760736263736294,NA,ESA,-2.551046452292545,-2.2775779057119103,-2.2775779057119103,-2.4698363968670023,-2.1693998144377282,-2.1693998144377282,4,47
ZWE,7,2019,MSM,0.211,1176,0.0949850722606106,2.22140168953158,NA,ESA,-1.5558971455060706,-2.354035533827288,-2.354035533827288,-1.3189081873698079,-2.254231693148697,-2.254231693148697,248,928
ZWE,8,2019,MSM,0.302,682,0.0949850722606106,3.17944696795516,NA,ESA,-1.1973282616072674,-2.354035533827288,-2.354035533827288,-0.8377920853875028,-2.254231693148697,-2.254231693148697,206,476
ZWE,9,2019,MSM,0.085,494,0.0333187783023706,2.55111394627432,NA,ESA,-2.4651040224918206,-3.4016341279508144,-3.4016341279508144,-2.3762728087852047,-3.367747633090361,-3.367747633090361,42,452
ZWE,10,2011,FSW,0.506,237,0.202469751439178,2.4991387424704,NA,ESA,-0.6812186096946715,-1.5971647792021881,-1.5971647792021881,0.024001152099543045,-1.3709292633896264,-1.3709292633896264,120,117
ZWE,11,2011,FSW,0.506,338,0.144596173816233,3.4994010328591,NA,ESA,-0.6812186096946715,-1.9338104300762087,-1.9338104300762087,0.024001152099543045,-1.777628819852989,-1.777628819852989,171,167
ZWE,12,2011,FSW,0.696,229,0.202469751439178,3.43755052323991,NA,ESA,-0.3624056186477175,-1.5971647792021881,-1.5971647792021881,0.8283219589281977,-1.3709292633896264,-1.3709292633896264,159,70
ZWE,13,2015,FSW,0.45,249,0.191666926500444,2.34782290411986,NA,ESA,-0.7985076962177716,-1.6519961711993247,-1.6519961711993247,-0.20067069546215124,-1.4392150854767616,-1.4392150854767616,112,137
ZWE,14,2015,FSW,0.631,393,0.136881208289559,4.60983657205289,NA,ESA,-0.4604494164409239,-1.988641822073345,-1.988641822073345,0.536509218500686,-1.8414388744241936,-1.8414388744241936,248,145
ZWE,15,2015,FSW,0.618,241,0.191666926500444,3.22434345499127,NA,ESA,-0.4812668215244463,-1.6519961711993247,-1.6519961711993247,0.48106784885111553,-1.4392150854767616,-1.4392150854767616,149,92
ZWE,16,2017,FSW,0.655,200,0.129550356795267,5.05594902401633,NA,ESA,-0.4231200433468851,-2.0436856178653677,-2.0436856178653677,0.6410908186038923,-1.9049402482903872,-1.9049402482903872,131,69
ZWE,17,2017,FSW,0.554,202,0.129550356795267,4.27632940351916,NA,ESA,-0.5905905922348531,-2.0436856178653677,-2.0436856178653677,0.21684573472721994,-1.9049402482903872,-1.9049402482903872,112,90
ZWE,18,2011,FSW,0.251,411,0.0614257615419088,4.08623342551074,NA,ESA,-1.3823023398503531,-2.7899259627370747,-2.7899259627370747,-1.0932860443854355,-2.726532639964764,-2.726532639964764,103,308
ZWE,19,2011,FSW,0.5,2026,0.16683583009986,2.9969581456257,NA,ESA,-0.6931471805599453,-1.790745003373429,-1.790745003373429,0,-1.6082204298531413,-1.6082204298531413,1013,1013
ZWE,20,2011,FSW,0.563,56,0.16683583009986,3.37457487197453,NA,ESA,-0.5744756508424468,-1.790745003373429,-1.790745003373429,0.25334643304410004,-1.6082204298531413,-1.6082204298531413,32,24
ZWE,21,2012,FSW,0.444,831,0.164949368068102,2.69173507725527,NA,ESA,-0.8119307165499123,-1.8021167123661006,-1.8021167123661006,-0.22494373181835772,-1.621853793440657,-1.621853793440657,369,462
ZWE,22,2014,FSW,0.462,18565,0.160773262592772,2.87361214513769,NA,ESA,-0.7721903879003982,-1.8277602134710262,-1.8277602134710262,-0.15229366908004557,-1.6524858516535579,-1.6524858516535579,8577,9988
ZWE,23,2015,FSW,0.328,177,0.0581483744559422,5.64074237790635,NA,ESA,-1.1147416705979933,-2.8447573547342087,-2.8447573547342087,-0.7172447321390056,-2.7848498278842704,-2.7848498278842704,58,119
ZWE,24,2015,FSW,0.571,892,0.157934262071717,3.61542829598756,NA,ESA,-0.5603660693261269,-1.8455763953705622,-1.8455763953705622,0.285932290727993,-1.6736792011322006,-1.6736792011322006,509,383
ZWE,25,2015,FSW,0.631,715,0.157934262071717,3.99533319574107,NA,ESA,-0.4604494164409239,-1.8455763953705622,-1.8455763953705622,0.536509218500686,-1.6736792011322006,-1.6736792011322006,451,264
ZWE,26,2016,FSW,0.344,503,0.0569491201847845,6.04047962257911,NA,ESA,-1.0671136216087387,-2.8655970381146116,-2.8655970381146116,-0.6455191315706909,-2.806961995575739,-2.806961995575739,173,330
ZWE,27,2016,FSW,0.589,2883,0.154677019885263,3.80793475615779,NA,ESA,-0.5293290953305504,-1.8664160787509623,-1.8664160787509623,0.35983296915535207,-1.6983795790844913,-1.6983795790844913,1698,1185
ZWE,28,2016,FSW,0.64,2380,0.154677019885263,4.13765406441593,NA,ESA,-0.4462871026284195,-1.8664160787509623,-1.8664160787509623,0.5753641449035619,-1.6983795790844913,-1.6983795790844913,1523,857
ZWE,29,2017,FSW,0.296,639,0.0555945875894096,5.32425929995362,NA,ESA,-1.2173958246580767,-2.8896694279781983,-2.8896694279781983,-0.866418901833982,-2.8324696852483773,-2.8324696852483773,189,450
ZWE,30,2017,FSW,0.562,2705,0.150998033019263,3.72190278749065,NA,ESA,-0.5762534290884459,-1.890488468614553,-1.890488468614553,0.2492829395172452,-1.7267946927617355,-1.7267946927617355,1520,1185
ZWE,31,2017,FSW,0.644,2066,0.150998033019263,4.2649562191174,NA,ESA,-0.4400565528777834,-1.890488468614553,-1.890488468614553,0.5927679952523233,-1.7267946927617355,-1.7267946927617355,1331,735
ZWE,32,2018,FSW,0.213,5439,0.0540059172071656,3.94401226782125,NA,ESA,-1.546463113272712,-2.9186616605106095,-2.9186616605106095,-1.3069360827079783,-2.863142695584926,-2.863142695584926,1159,4280
ZWE,33,2018,FSW,0.216,74,0.146683114728899,1.47256213095293,NA,ESA,-1.5324768712979722,-1.9194807011469621,-1.9194807011469621,-1.289130612666243,-1.7608563957116283,-1.7608563957116283,16,58
ZWE,34,2018,FSW,0.414,18588,0.146683114728899,2.82241075099311,NA,ESA,-0.8818893051568227,-1.9194807011469621,-1.9194807011469621,-0.3474538157516984,-1.7608563957116283,-1.7608563957116283,7695,10893
ZWE,35,2018,FSW,0.415,18367,0.146683114728899,2.82922816826604,NA,ESA,-0.8794767587514388,-1.9194807011469621,-1.9194807011469621,-0.34333332700115815,-1.7608563957116283,-1.7608563957116283,7622,10745
ZWE,36,2018,FSW,0.499,11595,0.146683114728899,3.40189121919218,NA,ESA,-0.6951491832306184,-1.9194807011469621,-1.9194807011469621,-0.004000005333346128,-1.7608563957116283,-1.7608563957116283,5786,5809
ZWE,37,2019,FSW,0.25,7448,0.0525580289121724,4.75664717978227,NA,ESA,-1.3862943611198906,-2.945837407179984,-2.945837407179984,-1.0986122886681098,-2.891847819044441,-2.891847819044441,1862,5586
ZWE,38,2019,FSW,0.311,167,0.142750568521519,2.17862529880656,NA,ESA,-1.1679623668029029,-1.946656447816337,-1.946656447816337,-0.7954483588344246,-1.7926300969848032,-1.7926300969848032,52,115
ZWE,39,2019,FSW,0.422,26029,0.142750568521519,2.95620538937739,NA,ESA,-0.8627499649461253,-1.946656447816337,-1.946656447816337,-0.31456855463636585,-1.7926300969848032,-1.7926300969848032,10984,15045
ZWE,40,2019,FSW,0.425,25540,0.142750568521519,2.97722106750092,NA,ESA,-0.8556661100577202,-1.946656447816337,-1.946656447816337,-0.3022808718729335,-1.7926300969848032,-1.7926300969848032,10854,14686
ZWE,41,2019,FSW,0.491,18581,0.142750568521519,3.43956598621872,NA,ESA,-0.7113111511876165,-1.946656447816337,-1.946656447816337,-0.036003888756002175,-1.7926300969848032,-1.7926300969848032,9123,9458
ZWE,42,2018,FSW,0.324,142,0.146683114728899,2.20884319642939,NA,ESA,-1.1270117631898076,-1.9194807011469621,-1.9194807011469621,-0.7354495602506346,-1.7608563957116283,-1.7608563957116283,46,96
ZWE,43,2019,FSW,0.28,322,0.142750568521519,1.96146329153002,NA,ESA,-1.2729656758128873,-1.946656447816337,-1.946656447816337,-0.9444616088408512,-1.7926300969848032,-1.7926300969848032,90,232
AGO,2,2011,MSM,0.082,328,0.007177674042072,11.4243137149105,NA,ESA,-2.501036031717884,-4.9367798979771464,-4.9367798979771464,-2.4154781433562373,-4.9295763405031545,-4.9295763405031545,27,301
AGO,3,2016,MSM,0.064,358,0.0137331493662911,4.66025660196286,NA,ESA,-2.7488721956224653,-4.2879427070429035,-4.2879427070429035,-2.68273239311792,-4.274114385635055,-4.274114385635055,23,335
AGO,4,2017,MSM,0.02,455,0.0133869878437719,1.49398806015236,NA,ESA,-3.912023005428146,-4.313472100240946,-4.313472100240946,-3.8918202981106265,-4.299994698858792,-4.299994698858792,9,446
AGO,5,2011,FSW,0.072,489,0.00987203486160568,7.29332918788835,NA,ESA,-2.631089159966082,-4.618049280463339,-4.618049280463339,-2.5563656137701454,-4.608128193972329,-4.608128193972329,35,454
AGO,6,2016,FSW,0.047,2579,0.0222132967591021,2.11584982228004,NA,ESA,-3.0576076772720784,-3.80706421629202,-3.80706421629202,-3.0094673019441434,-3.784600488712853,-3.784600488712853,121,2458
AGO,7,2017,FSW,0.08,503,0.022048306743813,3.62839654443981,NA,ESA,-2.5257286443082556,-3.8145194717017223,-3.8145194717017223,-2.4423470353692043,-3.792224468135927,-3.792224468135927,40,463
GHA,4,2011,MSM,0.113,146,0.0166832042694816,6.77327917195797,NA,WCA,-2.1803674602697964,-4.0933527980139495,-4.0933527980139495,-2.060457163597239,-4.076528861654978,-4.076528861654978,16,130
GHA,5,2011,MSM,0.136,302,0.0140481784224038,9.68097043692933,NA,WCA,-1.995100393246085,-4.2652625412586,-4.2652625412586,-1.8489178830680035,-4.25111475318792,-4.25111475318792,41,261
GHA,6,2012,MSM,0.175,1252,0.0127524451126071,13.7228585149521,NA,WCA,-1.742969305058623,-4.362032252226085,-4.362032252226085,-1.550597412411167,-4.349197796717229,-4.349197796717229,219,1033
GHA,7,2017,MSM,0.18,3879,0.0111969128732736,16.0758596621439,NA,WCA,-1.7147984280919266,-4.492117174990616,-4.492117174990616,-1.5163474893680886,-4.480857104801213,-4.480857104801213,698,3181
GHA,8,2002,FSW,0.155,148,0.0339623123019932,4.56388241830352,NA,WCA,-1.8643301620628905,-3.382503830870097,-3.382503830870097,-1.6959115104379272,-3.3479513995195758,-3.3479513995195758,23,125
GHA,9,2002,FSW,0.54,149,0.0339623123019932,15.8999774573155,NA,WCA,-0.616186139423817,-3.382503830870097,-3.382503830870097,0.16034265007517948,-3.3479513995195758,-3.3479513995195758,80,69
GHA,10,2002,FSW,0.23,300,0.0338254288504675,6.79961815168002,NA,WCA,-1.4696759700589417,-3.3865424264995965,-3.3865424264995965,-1.2083112059245342,-3.352131680878609,-3.352131680878609,69,231
GHA,11,2006,FSW,0.24,300,0.030298602796701,7.92115734215084,NA,WCA,-1.4271163556401458,-3.496653679850118,-3.496653679850118,-1.1526795099383855,-3.465886587038843,-3.465886587038843,72,228
GHA,12,2006,FSW,0.393,300,0.030298602796701,12.970895147772,NA,WCA,-0.9339456671128757,-3.496653679850118,-3.496653679850118,-0.43471917919023695,-3.465886587038843,-3.465886587038843,118,182
GHA,13,2006,FSW,0.368,315,0.0301764857485348,12.1949256472937,NA,WCA,-0.9996723408132061,-3.500692275479617,-3.500692275479617,-0.5408064559779265,-3.470051107370424,-3.470051107370424,116,199
GHA,14,2006,FSW,0.522,255,0.0301764857485348,17.2982369236068,NA,WCA,-0.6500876910994983,-3.500692275479617,-3.500692275479617,0.08805685539118287,-3.470051107370424,-3.470051107370424,133,122
GHA,19,2011,FSW,0.081,337,0.0243200851664224,3.33058044187415,NA,WCA,-2.513306124309698,-3.7164527199814867,-3.7164527199814867,-2.428836967683248,-3.6918320175099377,-3.6918320175099377,27,310
GHA,20,2011,FSW,0.111,305,0.00858430106198405,12.9305809754936,NA,WCA,-2.198225077669803,-4.7578202018102305,-4.7578202018102305,-2.0805670342015703,-4.749198843409241,-4.749198843409241,34,271
GHA,21,2011,FSW,0.044,222,0.0143517431593529,3.06582967040667,NA,WCA,-3.123565645063876,-4.243883869634573,-4.243883869634573,-3.07856827913314,-4.229428144124987,-4.229428144124987,10,212
GHA,22,2011,FSW,0.041,83,0.0158652245545146,2.58426849611361,NA,WCA,-3.1941832122778293,-4.143625699964915,-4.143625699964915,-3.15231900817913,-4.127633275572063,-4.127633275572063,3,80
GHA,23,2011,FSW,0.048,357,0.0225400488901117,2.12954285210346,NA,WCA,-3.036554268074246,-3.792461601335073,-3.792461601335073,-2.987364023883474,-3.7696636426415613,-3.7696636426415613,17,340
GHA,24,2011,FSW,0.08,412,0.0327560857641942,2.4422942526133,NA,WCA,-2.5257286443082556,-3.4186665093032853,-3.4186665093032853,-2.4423470353692043,-3.385361932060634,-3.385361932060634,33,379
GHA,25,2011,FSW,0.13,501,0.0271958105864272,4.78014801532998,NA,WCA,-2.0402208285265546,-3.6046923401007014,-3.6046923401007014,-1.900958761193047,-3.577119878872975,-3.577119878872975,65,436
GHA,26,2011,FSW,0.105,233,0.0251855497068515,4.16905730556422,NA,WCA,-2.2537949288246137,-3.6814848732666583,-3.6814848732666583,-2.142863368117332,-3.6559767397799763,-3.6559767397799763,24,209
GHA,27,2016,FSW,0.034,1886,0.010360577533304,3.28167034035576,NA,WCA,-3.3813947543659757,-4.5697472972466615,-4.5697472972466615,-3.3468033095963565,-4.559332675318434,-4.559332675318434,64,1822
GHA,28,2016,FSW,0.069,3865,0.024002478023677,2.87470318406024,NA,WCA,-2.6736487743848776,-3.729598202977666,-3.729598202977666,-2.6021527726798075,-3.705302971446713,-3.705302971446713,267,3598
GHA,29,2016,FSW,0.096,1931,0.024002478023677,3.9995870386925,NA,WCA,-2.3434070875143007,-3.729598202977666,-3.729598202977666,-2.2424811689243405,-3.705302971446713,-3.705302971446713,185,1746
GHA,30,2011,FSW,0.111,3528,0.0250415953165457,4.43262494249555,NA,WCA,-2.198225077669803,-3.6872170240550126,-3.6872170240550126,-2.0805670342015703,-3.661856553297556,-3.661856553297556,392,3136
GIN,1,2012,MSM,0.52,98,0.0102623399407101,50.6707050248052,NA,WCA,-0.6539264674066639,-4.579274400845549,-4.579274400845549,0.08004270767353656,-4.568959040036935,-4.568959040036935,51,47
GIN,2,2012,MSM,0.566,242,0.0102623399407101,55.1531135462302,NA,WCA,-0.5691612007789542,-4.579274400845549,-4.579274400845549,0.2655495441027779,-4.568959040036935,-4.568959040036935,137,105
GIN,3,2012,MSM,0.597,144,0.00589254838013164,101.314399388378,NA,WCA,-0.515838165589535,-5.134066712728357,-5.134066712728357,0.39298055144591904,-5.128156734781582,-5.128156734781582,86,58
GIN,4,2017,MSM,0.114,281,0.00515623897003315,22.1091382037453,NA,WCA,-2.1715568305876416,-5.267547847028657,-5.267547847028657,-2.0505185022105854,-5.262378268785054,-5.262378268785054,32,249
GIN,5,2011,FSW,0.259,58,0.01688561677613,15.3384980503721,NA,WCA,-1.3509272172825992,-4.081293097761399,-4.081293097761399,-1.051172563596549,-4.06426329352408,-4.06426329352408,15,43
GIN,6,2011,FSW,0.327,101,0.0212278675609809,15.4042792598283,NA,WCA,-1.1177951080848836,-3.852440452919458,-3.852440452919458,-0.7217851587474744,-3.8309840339511796,-3.8309840339511796,33,68
GIN,7,2011,FSW,0.419,42,0.0212278675609809,19.7382049231439,NA,WCA,-0.8698843590599994,-3.852440452919458,-3.852440452919458,-0.32687983692977346,-3.8309840339511796,-3.8309840339511796,18,24
GIN,8,2012,FSW,0.148,574,0.0168650631184868,8.77553786548055,NA,WCA,-1.9105430052180221,-4.082511067902932,-4.082511067902932,-1.7503742530652007,-4.0655021701269,-4.0655021701269,85,489
GIN,9,2012,FSW,0.167,969,0.0212020283909862,7.87660486630602,NA,WCA,-1.7897614665653818,-3.8536584230609927,-3.8536584230609927,-1.6070398297500874,-3.832228403320965,-3.832228403320965,162,807
