iso3,year,age,sex,totpop,hivpop,artpop,infections
TGO,2022,44,female,42058.8125,2248.97154,2146.76789,10.41208
TGO,2022,44,male,42487.83984,1079.47853,747.63087,10.42359
TGO,2022,45,female,40627.88281,2207.06601,2112.50417,9.50142
TGO,2022,45,male,40962.86719,1095.92993,777.85243,9.6133400000000009
TGO,2022,46,female,39142.37891,2133.22334,2046.88026,8.65403
TGO,2022,46,male,39372.94531,1100.8139,799.32816,8.82577
TGO,2022,47,female,37515.37109,2025.44943,1947.43127,7.84855
TGO,2022,47,male,37598.73828,1088.50284,806.56584,8.04785
TGO,2022,48,female,35978.13281,1900.82977,1830.60481,7.12886
TGO,2022,48,male,35946.76562,1066.03387,803.87303,7.34871
TGO,2022,49,female,34462.67578,1762.82325,1699.89639,6.47274
TGO,2022,49,male,34277.26562,1029.87205,788.37112,6.69392
TZA,2022,15,female,712132.1875,4367.30634,4094.66102,436.74123
TZA,2022,15,male,721716.5,4075.53055,3689.47982,88.15744
TZA,2022,16,female,697964.875,5137.28621,4750.62343,609.17582
TZA,2022,16,male,706538.5,4269.13367,3787.1794,125.96613
TZA,2022,17,female,679351.4375,5909.82076,5433.39607,735.54153
TZA,2022,17,male,687315,4234.5674,3734.1041,164.92612
TZA,2022,18,female,652654.8125,7190.96188,6632.46713,792.45007
TZA,2022,18,male,659202.0625,4472.86972,3888.54168,201.7862
TZA,2022,19,female,625840.75,8647.16522,8028.15876,803.69068
TZA,2022,19,male,631777.125,4717.61169,4047.87547,236.50389
TZA,2022,20,female,600535.1875,10348.7478,9680.11593,804.02225
TZA,2022,20,male,605645.6875,5148.31186,4412.98984,269.58883
TZA,2022,21,female,579214.25,12241.18927,11521.61194,808.94364
TZA,2022,21,male,582666.25,5660.35114,4834.83451,298.74544
TZA,2022,22,female,554385.6875,14123.01257,13365.36784,793.89057
TZA,2022,22,male,556126.4375,6253.35019,5342.97938,316.2243
TZA,2022,23,female,531688.625,16005.46185,15217.44304,768.60275
TZA,2022,23,male,530757.6875,6859.23193,5867.89681,322.93341
TZA,2022,24,female,511468,17836.83234,17025.04801,737.1098
TZA,2022,24,male,505915.8438,7450.6514,6389.00306,321.39067
TZA,2022,25,female,492865.5625,19765.37146,18940.92848,700.71487
TZA,2022,25,male,480185.7188,8143.91916,7024.50774,315.328
TZA,2022,26,female,474529.4375,21457.34601,20627.86302,661.30706
TZA,2022,26,male,453107.5938,8700.45181,7542.35066,306.59195
TZA,2022,27,female,457334.4375,23105.91785,22274.38734,622.43367
TZA,2022,27,male,427576.2188,9210.38461,8022.54149,295.74884
TZA,2022,28,female,442554.9063,24620.53662,23787.80159,587.76076
TZA,2022,28,male,404734.25,9810.85779,8595.65968,284.19178
TZA,2022,29,female,432461.0625,26160.89893,25323.2815,559.8391
TZA,2022,29,male,385656.0313,10357.26996,9117.09045,273.35956
TZA,2022,30,female,424963.4375,27759.49432,26916.12468,533.76508
TZA,2022,30,male,369243.9688,10940.80548,9677.04664,262.70552
TZA,2022,31,female,417739.75,29208.79736,28363.37301,506.68983
TZA,2022,31,male,353629.6875,11411.26953,10132.3578,251.43496
TZA,2022,32,female,411076.4063,30548.05127,29702.81294,481.00966
TZA,2022,32,male,340191.9063,11844.09833,10552.63251,241.03782
TZA,2022,33,female,406584.125,31935.17163,31088.22305,459.04934
TZA,2022,33,male,331190.4063,12365.36432,11052.65998,233.3689
TZA,2022,34,female,399652.5938,33039.33545,32197.82296,435.33548
TZA,2022,34,male,323595.0938,12908.906070000001,11575.30563,226.30111
TZA,2022,35,female,389822,33860.75696,33039.98154,408.8373
TZA,2022,35,male,316196.25,13460.85864,12119.07455,218.81861
TZA,2022,36,female,378798.3125,34459.21301,33662.67244,381.65707
TZA,2022,36,male,310379.3125,14069.59711,12721.1285,211.96483
TZA,2022,37,female,368490.0938,35018.02246,34243.90784,356.51717
TZA,2022,37,male,307515.375,14805.4574,13441.53766,206.94177
TZA,2022,38,female,356173.5938,35261.62024,34514.41419,330.96952
TZA,2022,38,male,303955.1875,15500.67236,14127.77618,201.37395
TZA,2022,39,female,343797.625,35359.48145,34639.72647,306.86655
TZA,2022,39,male,302396.2188,16280.40735,14892.62751,197.05341
TZA,2022,40,female,327011.375,34858.06055,34175.44304,280.17438
TZA,2022,40,male,295411.6563,16735.6709,15361.3964,189.07331
TZA,2022,41,female,309939.4688,34105.77197,33461.82311,254.73198
TZA,2022,41,male,287712,17076.11377,15722.81997,180.62294
TZA,2022,42,female,293405.1875,33236.80347,32630.73831,231.33735
TZA,2022,42,male,279888.2813,17340.79102,16012.75564,172.24366
TZA,2022,43,female,277338.0313,32235.51196,31666.71048,209.86594
TZA,2022,43,male,272817.6563,17582.66589,16279.63776,164.52503
TZA,2022,44,female,261167.625,31030.40747,30499.34155,189.76468
TZA,2022,44,male,264662.3125,17681.17712,16411.0288,156.35489
TZA,2022,45,female,244148.6094,29481.67432,28995.61334,170.41815
TZA,2022,45,male,254715.125,17547.12415,16333.72545,147.33873
TZA,2022,46,female,228171.8125,27860.27393,27416.25806,153.05029
TZA,2022,46,male,243343.9375,17205.87866,16062.40837,137.7533
TZA,2022,47,female,214446.0313,26333.91187,25926.02707,138.33344
TZA,2022,47,male,232290.6875,16786.48914,15710.98806,128.67239
TZA,2022,48,female,200793.25,24648.87231,24276.18893,124.68546
TZA,2022,48,male,219706.3906,16152.53125,15151.37769,119.10048
TZA,2022,49,female,186722.625,22782.7959,22445.3228,111.71708
TZA,2022,49,male,206269.0469,15353.85876,14429.75534,109.43967
UGA,2022,15,female,546820.5,4796.77213,3305.96838,1002.4987
UGA,2022,15,male,554623.5625,3855.19019,2937.85865,0
UGA,2022,16,female,529741.1875,6239.62993,3995.39954,1374.50981
UGA,2022,16,male,536962.0625,3892.97752,2987.24297,9.45817
UGA,2022,17,female,512929.5313,7810.62732,4872.3913,1623.56029
UGA,2022,17,male,519583.125,3895.8121,3030.20473,69.2957
UGA,2022,18,female,496088.9063,9365.56802,5866.41841,1712.32509
UGA,2022,18,male,502143.5313,3898.07428,2965.42361,186.87128
UGA,2022,19,female,479657.8125,10958.48325,7084.0817,1688.09276
UGA,2022,19,male,484961.0313,4093.51721,3001.86552,338.10502
UGA,2022,20,female,463853.6875,12588.64798,8476.57971,1637.14282
UGA,2022,20,male,468041.8438,4450.61505,3113.84101,492.6319
UGA,2022,21,female,448548.5,14274.55151,9989.84461,1597.53592
UGA,2022,21,male,450964.2188,4929.71515,3253.83279,621.55968
UGA,2022,22,female,433209.875,15935.33801,11547.10263,1538.0563
UGA,2022,22,male,432980.7813,5537.25381,3485.02674,716.02811
UGA,2022,23,female,417799.1875,17534.24426,13113.38231,1466.16869
UGA,2022,23,male,414040.4688,6208.51672,3815.93742,766.14108
UGA,2022,24,female,402571.5625,19088.18811,14681.13073,1385.55289
UGA,2022,24,male,394567.5938,6888.1571,4185.27026,782.29662
UGA,2022,25,female,387823.4688,20647.03082,16306.65381,1294.45647
UGA,2022,25,male,375294.7813,7596.34213,4643.11868,787.42417
UGA,2022,26,female,373552.3438,22079.37823,17848.29903,1198.0658
UGA,2022,26,male,356855.9375,8366.32956,5200.93379,788.17329
UGA,2022,27,female,359565.25,23411.42719,19315.18346,1105.60263
UGA,2022,27,male,339383.3125,9189.38742,5850.84334,773.47191
UGA,2022,28,female,345619.6563,24560.50928,20614.80813,1020.27525
UGA,2022,28,male,322877.8125,9988.14166,6518.98881,744.40216
UGA,2022,29,female,331936.8438,25563.23157,21776.52507,941.30587
UGA,2022,29,male,307581.5313,10814.55817,7252.40313,706.11111
UGA,2022,30,female,318375,26316.12219,22698.51417,863.89018
UGA,2022,30,male,293186.2188,11577.95862,7960.72337,663.53062
UGA,2022,31,female,304907.2813,26765.18134,23327.94493,787.8232
UGA,2022,31,male,279460.4375,12238.15869,8602.63326,620.10993
UGA,2022,32,female,291956.25,27127.49451,23871.32253,717.84464
UGA,2022,32,male,266646.125,12947.61346,9318.36424,576.91936
UGA,2022,33,female,279506.9063,27285.13538,24207.55109,654.7908
UGA,2022,33,male,254544.25,13534.80298,9938.60433,535.47194
UGA,2022,34,female,267308.9688,27223.46252,24322.74512,597.26551
UGA,2022,34,male,242822.0781,13977.65588,10441.72924,495.23555
UGA,2022,35,female,255895.7031,27056.39172,24337.67216,544.71147
UGA,2022,35,male,231951.0156,14338.85034,10894.48173,456.09591
UGA,2022,36,female,244927.0469,26727.64136,24192.53646,495.95062
UGA,2022,36,male,221649.2188,14580.42542,11252.54598,418.0124
UGA,2022,37,female,234868.4063,26317.65356,23951.87278,452.56739
UGA,2022,37,male,212406.5156,14746.21143,11541.5267,383.59792
UGA,2022,38,female,225209.4063,25851.02112,23643.97742,413.21051
UGA,2022,38,male,203764.0625,14888.32458,11811.46398,352.26161
UGA,2022,39,female,215252.1563,25264.15137,23212.10868,376.24637
UGA,2022,39,male,195011.9531,14967.88135,12030.45855,322.50352
UGA,2022,40,female,205181.0469,24569.02551,22666.62934,341.61267
UGA,2022,40,male,186206.1563,14973,12184.0913,293.74663
UGA,2022,41,female,195115.8906,23778.24512,22019.60963,309.32893
UGA,2022,41,male,177325.1719,14887.48022,12255.61203,266.00834
UGA,2022,42,female,185469.25,22932.55127,21308.48491,280.11151
UGA,2022,42,male,168714.4375,14734.35901,12261.05814,240.51468
UGA,2022,43,female,176352.7969,22050.53967,20551.2374,253.90814
UGA,2022,43,male,160493.5,14519.10535,12202.05371,217.48975
UGA,2022,44,female,167600.1406,21103.30591,19721.30192,230.23235
UGA,2022,44,male,152508.3906,14227.03088,12064.38038,196.49998
UGA,2022,45,female,159201.8438,20084.21277,18821.80079,208.82433
UGA,2022,45,male,144811.125,13859.28076,11858.57851,177.2408
UGA,2022,46,female,151155.9844,19034.43152,17887.39052,189.42172
UGA,2022,46,male,137487.5,13439.7406,11601.18503,159.65612
UGA,2022,47,female,143469.4688,17992.10144,16948.33816,171.85085
UGA,2022,47,male,130625.9297,12984.57788,11298.08868,143.927
UGA,2022,48,female,136074.1563,16973.78491,16023.12478,155.85503
UGA,2022,48,male,124186.0469,12500.01843,10954.40053,129.89494
UGA,2022,49,female,128894.5313,15997.47559,15131.39744,141.19269
UGA,2022,49,male,118143.75,11988.62097,10573.3251,117.36705
ZAF,2022,15,female,525154,16608.18375,11037.60772,3621.15482
ZAF,2022,15,male,530696.9375,13606.74362,9962.16902,459.62086
ZAF,2022,16,female,509673,21113.58932,11468.70979,4910.19366
ZAF,2022,16,male,515041.0625,13643.89862,9679.36356,644.9047
ZAF,2022,17,female,494965.0313,28223.41968,13838.02714,5586.10614
ZAF,2022,17,male,500029,15665.55154,10559.45425,828.18267
ZAF,2022,18,female,463229.0313,32232.37485,14650.23346,5348.44916
ZAF,2022,18,male,467330.0313,15246.44492,9725.43534,972.33875
ZAF,2022,19,female,451573.0313,37277.91614,16624.34592,4866.32657
ZAF,2022,19,male,455132.9375,15795.59811,9418.84527,1139.63689
ZAF,2022,20,female,452677,42788.26859,19144.51458,4422.59897
ZAF,2022,20,male,456993,16659.27237,9039.707,1347.09395
ZAF,2022,21,female,452544.9688,48308.573,22033.18912,4057.68881
ZAF,2022,21,male,456638,17694.45477,8466.49206,1535.17896
ZAF,2022,22,female,460862,55054.47269,26150.4875,3767.52042
ZAF,2022,22,male,465172.9688,19473.05206,8659.72219,1704.52692
ZAF,2022,23,female,460997.9375,61179.44302,30373.85587,3464.59109
ZAF,2022,23,male,465606,21356.58301,8876.16174,1776.47301
ZAF,2022,24,female,473294.9688,69242.25632,35893.0127,3297.93823
ZAF,2022,24,male,477905.9688,24149.7373,9441.65722,1841.00961
ZAF,2022,25,female,495053.9375,79307.04297,43072.3462,3139.53711
ZAF,2022,25,male,499531.9375,27948.05893,10598.07146,1915.7318
ZAF,2022,26,female,490371,85598.80078,48918.54822,2780.03708
ZAF,2022,26,male,494614.0313,30916.71075,11650.55711,1886.81142
ZAF,2022,27,female,497267,94006.81888,56420.34572,2585.82193
ZAF,2022,27,male,500013.9688,34966.28134,13254.66203,1900.52338
ZAF,2022,28,female,503195,102637.2373,64503.93758,2513.79207
ZAF,2022,28,male,505072.0313,39669.20743,15405.61724,1925.48715
ZAF,2022,29,female,509412.9688,111674.2575,73165.42934,2534.28786
ZAF,2022,29,male,511321.0313,45026.13467,18091.15988,1960.46745
ZAF,2022,30,female,514689.0313,120790.513,82111.98594,2579.02722
ZAF,2022,30,male,517174.0313,50933.92374,21340.72199,1985.42854
ZAF,2022,31,female,518511.9688,129809.2189,91212.12949,2590.23911
ZAF,2022,31,male,521797,57319.26706,25198.08375,1983.74191
ZAF,2022,32,female,521498,138748.6229,100437.6766,2565.95956
ZAF,2022,32,male,526096.0625,64164.10585,29660.34892,1958.1624
ZAF,2022,33,female,522327.9063,147178.1578,109473.5908,2480.50732
ZAF,2022,33,male,528195.0625,71111.07027,34564.16985,1898.12935
ZAF,2022,34,female,522840,155527.8904,118619.0464,2359.00192
ZAF,2022,34,male,529085.9375,78097.27492,39853.83193,1814.4265
ZAF,2022,35,female,522052.9688,163506.337,128464.0213,2232.32774
ZAF,2022,35,male,527993.875,84852.87891,45855.84044,1717.49786
ZAF,2022,36,female,518129,170242.9616,137363.0239,2109.85263
ZAF,2022,36,male,525292.9375,91151.48212,52251.12306,1616.7301
ZAF,2022,37,female,502562.0313,172458.2376,142369.4317,1948.05499
ZAF,2022,37,male,509192.9688,94569.74539,57224.42911,1477.41924
ZAF,2022,38,female,489803.0313,174556.5616,146958.4577,1810.15118
ZAF,2022,38,male,495984.0625,97713.20587,62100.70836,1353.79691
ZAF,2022,39,female,470633.9688,172979.1032,148058.6723,1662.72899
ZAF,2022,39,male,476402.0313,98629.66858,65453.94694,1221.77354
ZAF,2022,40,female,446692.9688,167978.9835,145751.2559,1511.98616
ZAF,2022,40,male,451729.0313,97330.72205,67034.26586,1085.60357
ZAF,2022,41,female,421189.0313,160640.6229,140922.7877,1370.47177
ZAF,2022,41,male,424605.9688,94303.17346,67030.63761,955.62597
ZAF,2022,42,female,398052.0313,152488.5707,134911.2899,1253.1532
ZAF,2022,42,male,398733.9688,90437.18555,66015.41222,844.45443
ZAF,2022,43,female,379541,144572.9736,128704.6345,1165.01117
ZAF,2022,43,male,376422.9688,86425.58057,64507.47055,756.27835
ZAF,2022,44,female,367093.9375,137698.7021,123102.7908,1106.10273
ZAF,2022,44,male,359361,82852.31836,62991.19207,690.10303
ZAF,2022,45,female,359193,131564.9304,118313.4535,1066.71127
ZAF,2022,45,male,346184.9375,79531.54126,61741.90607,637.21451
ZAF,2022,46,female,353536.0313,125659.592,113490.8831,1036.71179
ZAF,2022,46,male,334885.0625,76186.0874,60383.24078,591.86097
ZAF,2022,47,female,347471.9375,119244.6467,108001.0141,1007.42207
ZAF,2022,47,male,323146,72348.91699,58331.31937,551.62882
ZAF,2022,48,female,339792,112189.0405,101801.548,974.07368
ZAF,2022,48,male,310249.0313,67986.39771,55587.42004,515.04572
ZAF,2022,49,female,329541,104419.3916,94871.24917,933.32861
ZAF,2022,49,male,295506,63098.54468,52175.81069,479.87597
ZMB,2022,15,female,235428.2656,3140.05437,2563.74327,551.20821
ZMB,2022,15,male,233738.2188,2606.22235,2409.01349,34.27638
ZMB,2022,16,female,229134.2656,3840.36127,2751.08179,761.80623
ZMB,2022,16,male,227047.3906,2502.99207,2234.55611,53.80895
ZMB,2022,17,female,221069.2656,4975.62614,3391.3827,916.11023
ZMB,2022,17,male,218831.1406,2641.90182,2310.88289,96.44994
ZMB,2022,18,female,212617.5156,6388.75111,4333.43724,1000.42333
ZMB,2022,18,male,210147.5781,2923.51224,2440.5491,165.98419
ZMB,2022,19,female,204105.9531,7901.37328,5502.31375,1031.74581
ZMB,2022,19,male,201215.75,3256.92976,2618.89317,248.81674
ZMB,2022,20,female,197671.1719,9475.97791,6788.43416,1058.95191
ZMB,2022,20,male,194370.3438,3595.64453,2781.87616,334.74796
ZMB,2022,21,female,191323.4844,11073.49768,8128.42689,1078.53854
ZMB,2022,21,male,187889.5,4008.66786,2992.31409,406.27075
ZMB,2022,22,female,186087.8281,12843.71979,9688.20041,1072.00459
ZMB,2022,22,male,182706.1094,4549.07533,3341.65062,458.27477
ZMB,2022,23,female,180112.4219,14683.45218,11389.40659,1027.95615
ZMB,2022,23,male,176509.0938,5159.32751,3776.72759,479.43567
ZMB,2022,24,female,174104.9688,16531.43173,13161.67346,961.02985
ZMB,2022,24,male,170542.4531,5835.28473,4304.09613,480.09596
ZMB,2022,25,female,168518.1719,18353.33582,14977.66314,886.3996
ZMB,2022,25,male,165071.875,6618.91425,4959.93589,475.32434
ZMB,2022,26,female,163786.0781,20090.30701,16758.45508,816.42719
ZMB,2022,26,male,160463.8125,7474.47665,5700.76485,472.15825
ZMB,2022,27,female,159340.8906,21600.36328,18354.07147,750.57894
ZMB,2022,27,male,156025.5156,8384.78632,6513.54444,462.92154
ZMB,2022,28,female,154511.7344,22805.08228,19683.11762,689.16292
ZMB,2022,28,male,151257.5938,9318.42471,7373.44471,447.13092
ZMB,2022,29,female,149329.4688,23693.22589,20721.68113,631.43925
ZMB,2022,29,male,146317.7969,10219.96503,8224.43754,426.71041
ZMB,2022,30,female,144339.25,24389.68976,21577.24365,575.22252
ZMB,2022,30,male,141602.875,11102.40475,9075.48984,403.70144
ZMB,2022,31,female,140055.1406,24983.22772,22325.58632,522.27647
ZMB,2022,31,male,137608.75,11941.09604,9894.4755,381.14402
ZMB,2022,32,female,135659.0781,25386.89307,22892.64135,473.2365
ZMB,2022,32,male,133527.8594,12681.24377,10638.20934,358.17675
ZMB,2022,33,female,132275.0781,25832.32935,23485.4414,432.57797
ZMB,2022,33,male,130425.9766,13424.73615,11389.54533,338.4868
ZMB,2022,34,female,128132.1406,26013.35278,23826.27512,393.41559
ZMB,2022,34,male,126597.25,14020.03876,12019.76424,317.43296
ZMB,2022,35,female,124514.7891,26260.59766,24235.61238,357.96005
ZMB,2022,35,male,123240.5625,14660.57513,12712.48454,297.12799
ZMB,2022,36,female,120881.1719,26432.84167,24573.40792,324.25018
ZMB,2022,36,male,119814.4531,15239.8811,13362.67517,276.46927
ZMB,2022,37,female,116810.5,26445.08594,24752.06815,292.26727
ZMB,2022,37,male,115899.0469,15704.64362,13916.72385,255.59535
ZMB,2022,38,female,112290.5156,26286.14417,24755.86768,262.24194
ZMB,2022,38,male,111474.2109,16030.93237,14345.97877,234.91801
ZMB,2022,39,female,107998.0781,26094.78723,24712.3861,235.58072
ZMB,2022,39,male,107161.6797,16291.32111,14710.34488,215.73906
ZMB,2022,40,female,103377.7344,25724.67896,24482.14659,210.55312
ZMB,2022,40,male,102432.6953,16403.69226,14933.56532,196.62476
ZMB,2022,41,female,98524.05469,25192.71948,24081.00023,187.2274
ZMB,2022,41,male,97581.19531,16407.71338,15049.37773,178.20092
ZMB,2022,42,female,93878.89062,24610.87793,23616.8283,166.53302
ZMB,2022,42,male,92732.66406,16318.14209,15069.9256,161.04661
ZMB,2022,43,female,90496.84375,24266.18457,23367.19486,149.98891
ZMB,2022,43,male,88918.25,16323.50195,15169.2273,146.88848
ZMB,2022,44,female,86530.02344,23669.6394,22862.94199,134.13924
ZMB,2022,44,male,84537.75781,16138.82971,15082.60133,132.86917
ZMB,2022,45,female,82444.89062,22915.12183,22200.65225,119.70865
ZMB,2022,45,male,79979.09375,15836.63,14885.30385,119.52177
ZMB,2022,46,female,78016.54688,21962.4209,21338.3884,106.21485
ZMB,2022,46,male,75293.40625,15405.38464,14559.41794,106.93673
ZMB,2022,47,female,73616.21094,20896.83411,20353.9927,94.14596
ZMB,2022,47,male,70687.46875,14882.15222,14134.65751,95.47061
ZMB,2022,48,female,68810.39062,19590.92285,19122.44486,82.85183
ZMB,2022,48,male,65715.69531,14175.13049,13521.85943,84.48722
ZMB,2022,49,female,64576.10156,18326.34692,17919.26069,73.40247
ZMB,2022,49,male,61348.04297,13496.14099,12922.77564,75.16421
ZWE,2022,15,female,176628.43407,4598.06119,4119.37846,228.87832
ZWE,2022,15,male,176803.78467,4388.32701,3882.46195,13.72618
ZWE,2022,16,female,167821.62646,4760.90042,4255.51236,309.47995
ZWE,2022,16,male,167828.56299,4231.46221,3777.4825,21.01852
ZWE,2022,17,female,157689.66503,4973.10105,4444.8681,356.75531
ZWE,2022,17,male,157617.99216999998,4089.2551,3717.42972,35.63379
ZWE,2022,18,female,154827.96777,5475.97818,4903.5750100000005,390.19626
ZWE,2022,18,male,154504.04589,4147.99043,3786.23042,61.48746
ZWE,2022,19,female,153170.56153,6080.49184,5455.34003,403.8858
ZWE,2022,19,male,152639.87793000002,4253.55177,3871.55469,94.21937
ZWE,2022,20,female,151365.78027,6655.12702,5978.3627400000005,411.80329
ZWE,2022,20,male,150672.73145,4247.52722,3822.85746,128.99433
ZWE,2022,21,female,149940.32714,7315.23607,6582.7301,421.04933
ZWE,2022,21,male,149022.82616,4213.9511999999995,3753.35123,160.58041
ZWE,2022,22,female,148878.48486,8162.53268,7368.48818,422.01259999999996
ZWE,2022,22,male,147902.37793,4279.37028,3782.14989,186.30182
ZWE,2022,23,female,147521.03027,9299.34813,8437.30778,412.57766
ZWE,2022,23,male,146274.6875,4572.30235,4022.6705,202.00746999999998
ZWE,2022,24,female,145767.4829,10469.83469,9542.31891,395.50583
ZWE,2022,24,male,144369.48681,4978.08229,4373.09056,209.84248
ZWE,2022,25,female,143084.02393,11701.83324,10733.767,372.2629
ZWE,2022,25,male,141137.85595,5385.74824,4746.95173,213.85617
ZWE,2022,26,female,140236.79588,12913.39312,11911.66797,347.11172
ZWE,2022,26,male,137874.93894,5865.50503,5191.96199,216.91662
ZWE,2022,27,female,137248.87354,14142.4521,13111.198550000001,322.01159
ZWE,2022,27,male,134396.56933,6393.17102,5685.82414,216.09031
ZWE,2022,28,female,134338.57764,15274.95516,14222.22299,299.47719
ZWE,2022,28,male,130888.76611,6928.08762,6189.99416,212.00593
ZWE,2022,29,female,134962.81007,16777.29614,15676.746579999999,286.48451
ZWE,2022,29,male,131054.83546,7679.83267,6890.10075,211.46096
ZWE,2022,30,female,135987.20751,18247.35677,17081.46284,272.45607
ZWE,2022,30,male,131307.51026,8450.93244,7600.21202,208.05891
ZWE,2022,31,female,136243.0957,19594.36147,18375.0654,255.90368
ZWE,2022,31,male,131152.26659,9247.4893,8338.41304,202.76418999999999
ZWE,2022,32,female,136071.96241,20858.24321,19590.0665,239.30269
ZWE,2022,32,male,130267.95655,10041.38943,9076.17851,195.44937
ZWE,2022,33,female,134996.7915,21973.72159,20665.86251,222.58082
ZWE,2022,33,male,128703.00978,10835.69366,9819.28925,186.74475
ZWE,2022,34,female,133144.20459,22932.24904,21591.92143,205.88352
ZWE,2022,34,male,126154.95459,11579.77342,10517.60081,176.37052
ZWE,2022,35,female,132214.95556,24136.877669999998,22761.29713,191.25149
ZWE,2022,35,male,124914.03173,12559.61616,11445.52908,167.24371
ZWE,2022,36,female,129402.3369,25038.20329,23656.76341,174.5853
ZWE,2022,36,male,121840.58886999999,13434.71054,12284.04053,155.55809
ZWE,2022,37,female,126532.40625,25875.25426,24489.19825,159.17229
ZWE,2022,37,male,119038.21579999999,14343.581900000001,13155.41936,144.53543
ZWE,2022,38,female,123239.73975000001,26563.41663,25176.21649,144.57564
ZWE,2022,38,male,115739.86475,15171.66473,13951.45232,133.47675
ZWE,2022,39,female,118621.67434,26888.45002,25516.12749,129.77612
ZWE,2022,39,male,111644.02929,15830.78505,14592.25548,122.10321
ZWE,2022,40,female,112450.52149,26742.863839999998,25406.49151,114.60983999999999
ZWE,2022,40,male,105932.31884,16153.40978,14920.00635,109.55695
ZWE,2022,41,female,105373.19288,26259.70628,24975.01785,99.91472
ZWE,2022,41,male,99798.66504,16272.59923,15060.56215,97.30777
ZWE,2022,42,female,98690.19383999999,25725.93225,24489.16058,87.00947
ZWE,2022,42,male,94229.91065,16337.881589999999,15147.59465,86.53632
ZWE,2022,43,female,92149.11914,25090.97269,23904.35787,75.52997
ZWE,2022,43,male,88820.12646,16308.41648,15144.11897,76.82312
ZWE,2022,44,female,85576.10377,24301.61414,23169.0592,65.22022
ZWE,2022,44,male,83694.93335,16201.96083,15067.361210000001,68.17297
ZWE,2022,45,female,78656.12865,23206.55907,22147.5331,55.79707
ZWE,2022,45,male,78217.00001,15899.59705,14815.91588,59.94231
ZWE,2022,46,female,71621.3728,21856.64427,20880.947079999998,47.36039
ZWE,2022,46,male,72623.71996,15439.82806,14413.89579,52.30848
ZWE,2022,47,female,64824.62816,20301.47075,19414.1272,40.09299
ZWE,2022,47,male,67078.02929,14854.00814,13890.22308,45.42958
ZWE,2022,48,female,58350.207989999995,18551.14949,17755.06277,33.93036
ZWE,2022,48,male,61450.5586,14106.95683,13210.90037,39.18198
ZWE,2022,49,female,52647.09642,16803.5749,16093.74086,28.939600000000002
ZWE,2022,49,male,56022.61156,13268.70052,12442.61654,33.67897
AGO,2022,15,both,819568.0312999999,1923.02978,427.53646000000003,231.67192999999997
AGO,2022,16,both,787272.8125,2075.3532800000003,503.84087,319.04026999999996
AGO,2022,17,both,755179.6876,2385.82962,618.97798,392.17409000000004
AGO,2022,18,both,722329.2812999999,2709.5356899999997,686.76629,445.54117
AGO,2022,19,both,691295.4687999999,3072.01033,805.24522,483.19491
AGO,2022,20,both,662854.875,3470.1111600000004,937.2438999999999,516.68824
AGO,2022,21,both,635915.4376,3899.6721,1065.36152,544.23485
AGO,2022,22,both,610028,4379.65128,1240.23346,555.1222300000001
AGO,2022,23,both,587579.9376,4889.8462500000005,1445.65529,550.1118200000001
AGO,2022,24,both,567542.25,5426.02822,1672.00111,533.74036
AGO,2022,25,both,551589.0625,5966.78559,1913.0114800000001,515.0396900000001
AGO,2022,26,both,536988.7812999999,6527.58028,2183.4907200000002,495.74378
AGO,2022,27,both,522068.48439999996,7077.263550000001,2470.15823,473.47075
AGO,2022,28,both,508367.7812,7622.31707,2770.6364299999996,451.00962999999996
AGO,2022,29,both,494897.1876,8147.0943800000005,3080.2075,427.72279000000003
AGO,2022,30,both,482044.07810000004,8647.06482,3396.23522,403.04085
AGO,2022,31,both,471009.2969,9140.96421,3727.92799,378.49305
AGO,2022,32,both,457752.28130000003,9533.47329,4028.8081599999996,352.85752
AGO,2022,33,both,444331.4219,9861.90716,4313.30713,328.51213
AGO,2022,34,both,430102.39060000004,10094.29001,4559.23293,304.88238
AGO,2022,35,both,415142.3437,10186.343570000001,4778.65006,281.2644
AGO,2022,36,both,400224.625,10186.37165,4951.02253,258.19771000000003
AGO,2022,37,both,384644.1719,10081.0305,5062.91553,236.13952
AGO,2022,38,both,368556.5625,9880.28302,5114.092720000001,215.42039
AGO,2022,39,both,351569.375,9579.54907,5098.03261,195.68448
AGO,2022,40,both,335302.4687,9226.64701,5036.58816,177.49419999999998
AGO,2022,41,both,319679.3125,8831.38074,4934.98784,160.67028
AGO,2022,42,both,304304.5782,8392.38794,4791.17462,145.19186
AGO,2022,43,both,289945.5157,7936.97662,4619.6894,131.37617
AGO,2022,44,both,276307.3437,7461.5337899999995,4417.35627,118.92773
AGO,2022,45,both,263182.28130000003,6923.12027,4181.7815900000005,107.58574999999999
AGO,2022,46,both,251035.35940000002,6392.57976,3936.72521,97.40815
AGO,2022,47,both,239044.8672,5861.5634,3673.94088,88.04993999999999
AGO,2022,48,both,227651.75,5351.12892,3406.98671,79.61832
AGO,2022,49,both,216486.4063,4857.712680000001,3135.62885,71.90444
BDI,2022,15,both,323041.76560000004,725.418,418.38081,15.21296
BDI,2022,16,both,307958.64060000004,737.0473099999999,446.05645000000004,20.911489999999997
BDI,2022,17,both,292076.125,770.0843299999999,490.96028,26.06034
BDI,2022,18,both,273135.03130000003,831.02097,587.33735,30.11181
BDI,2022,19,both,255141.19530000002,891.6503,671.2896000000001,33.26226
