area_id,year,sex,age_group,population
BDI_2_22,2022,female,Y015_039,62183.442823263205
BDI_2_22,2022,female,Y015_049,76521.73436992495
BDI_2_22,2022,male,Y015_029,36357.952097794834
BDI_2_22,2022,male,Y015_039,55116.3811927208
BDI_2_22,2022,male,Y015_049,67491.9071668018
BDI_2_23,2022,female,Y015_029,39282.65932480617
BDI_2_23,2022,female,Y015_039,60548.589699987126
BDI_2_23,2022,female,Y015_049,73788.64141314352
BDI_2_23,2022,male,Y015_029,37737.26115082013
BDI_2_23,2022,male,Y015_039,57779.90719874023
BDI_2_23,2022,male,Y015_049,70224.91147658815
BDI_2_24,2022,female,Y015_029,45269.078498633346
BDI_2_24,2022,female,Y015_039,70671.19384698609
BDI_2_24,2022,female,Y015_049,87154.30999443086
BDI_2_24,2022,male,Y015_029,41552.50040618627
BDI_2_24,2022,male,Y015_039,62767.86038422032
BDI_2_24,2022,male,Y015_049,76015.48061838784
BDI_2_25,2022,female,Y015_029,32043.54748320239
BDI_2_25,2022,female,Y015_039,49436.66171881206
BDI_2_25,2022,female,Y015_049,59267.040641616695
BDI_2_25,2022,male,Y015_029,30171.058316757066
BDI_2_25,2022,male,Y015_039,46015.79743749153
BDI_2_25,2022,male,Y015_049,55552.63241018474
BDI_2_26,2022,female,Y015_029,35581.77744212911
BDI_2_26,2022,female,Y015_039,55432.253148780335
BDI_2_26,2022,female,Y015_049,66899.71489431486
BDI_2_26,2022,male,Y015_029,33804.62635414723
BDI_2_26,2022,male,Y015_039,51985.88781371929
BDI_2_26,2022,male,Y015_049,62535.269302717876
BDI_2_27,2022,female,Y015_029,22423.807954349904
BDI_2_27,2022,female,Y015_039,34671.94823167262
BDI_2_27,2022,female,Y015_049,41694.78596261249
BDI_2_27,2022,male,Y015_029,20889.620058529155
BDI_2_27,2022,male,Y015_039,31978.111636633366
BDI_2_27,2022,male,Y015_049,38394.1236798971
BDI_2_28,2022,female,Y015_029,27477.71296362862
BDI_2_28,2022,female,Y015_039,43202.54405364257
BDI_2_28,2022,female,Y015_049,52546.98098528275
BDI_2_28,2022,male,Y015_029,25431.44522494763
BDI_2_28,2022,male,Y015_039,39306.504488373655
BDI_2_28,2022,male,Y015_049,47748.84671945128
BDI_2_29,2022,female,Y015_029,38825.254410690366
BDI_2_29,2022,female,Y015_039,59542.31422153071
BDI_2_29,2022,female,Y015_049,71492.50525691619
BDI_2_29,2022,male,Y015_029,38783.108229996215
BDI_2_29,2022,male,Y015_039,58960.00337108867
BDI_2_29,2022,male,Y015_049,70621.87693873528
BDI_2_3,2022,female,Y015_029,33074.17628225961
BDI_2_3,2022,female,Y015_039,52491.92525403065
BDI_2_3,2022,female,Y015_049,61533.57531235248
BDI_2_3,2022,male,Y015_029,50105.45622220904
BDI_2_3,2022,male,Y015_039,83415.51502351904
BDI_2_3,2022,male,Y015_049,98624.92262737821
BDI_2_30,2022,female,Y015_029,38235.9897281165
BDI_2_30,2022,female,Y015_039,58814.48000452012
BDI_2_30,2022,female,Y015_049,70602.72280891068
BDI_2_30,2022,male,Y015_029,38371.02893752129
BDI_2_30,2022,male,Y015_039,58809.02856914072
BDI_2_30,2022,male,Y015_049,70836.649514134755
BDI_2_31,2022,female,Y015_029,24368.72577522552
BDI_2_31,2022,female,Y015_039,37640.60597370893
BDI_2_31,2022,female,Y015_049,46170.14031765433
BDI_2_31,2022,male,Y015_029,21239.755629615684
BDI_2_31,2022,male,Y015_039,31555.027870618942
BDI_2_31,2022,male,Y015_049,38346.686344857706
BDI_2_32,2022,female,Y015_029,26705.962878030237
BDI_2_32,2022,female,Y015_039,40878.28836647685
BDI_2_32,2022,female,Y015_049,49775.16914393122
BDI_2_32,2022,male,Y015_029,25398.141537003983
BDI_2_32,2022,male,Y015_039,37872.881195162714
BDI_2_32,2022,male,Y015_049,45612.71447673157
BDI_2_33,2022,female,Y015_029,22845.200820839964
BDI_2_33,2022,female,Y015_039,34262.16685807776
BDI_2_33,2022,female,Y015_049,41147.119466443684
BDI_2_33,2022,male,Y015_029,21070.886620910205
BDI_2_33,2022,male,Y015_039,31247.063058716943
BDI_2_33,2022,male,Y015_049,37422.08674752111
BDI_2_34,2022,female,Y015_029,83397.6887424572
BDI_2_34,2022,female,Y015_039,127877.14861113462
BDI_2_34,2022,female,Y015_049,154062.62722716236
BDI_2_34,2022,male,Y015_029,80251.61031453143
BDI_2_34,2022,male,Y015_039,120722.81002194757
BDI_2_34,2022,male,Y015_049,144788.94092538935
BDI_2_35,2022,female,Y015_029,44679.45226353973
BDI_2_35,2022,female,Y015_039,68215.72038212827
BDI_2_35,2022,female,Y015_049,82048.72324921077
BDI_2_35,2022,male,Y015_029,43630.97452013596
BDI_2_35,2022,male,Y015_039,66404.45466038278
BDI_2_35,2022,male,Y015_049,79846.4673881709
BDI_2_36,2022,female,Y015_029,24496.13469878757
BDI_2_36,2022,female,Y015_039,37964.386563152904
BDI_2_36,2022,female,Y015_049,46833.96116424035
BDI_2_36,2022,male,Y015_029,21975.682171330725
BDI_2_36,2022,male,Y015_039,32267.94327907665
BDI_2_36,2022,male,Y015_049,38922.53649113278
BDI_2_37,2022,female,Y015_029,26899.83362161724
BDI_2_37,2022,female,Y015_039,41643.90526060747
BDI_2_37,2022,female,Y015_049,51019.35898808364
BDI_2_37,2022,male,Y015_029,23887.4397088755
BDI_2_37,2022,male,Y015_039,35879.77997995993
BDI_2_37,2022,male,Y015_049,43550.54453701261
BDI_2_38,2022,female,Y015_029,23047.35226294533
BDI_2_38,2022,female,Y015_039,35322.50687858406
BDI_2_38,2022,female,Y015_049,42900.5208224015
BDI_2_38,2022,male,Y015_029,21536.745885026434
BDI_2_38,2022,male,Y015_039,32377.468833172363
BDI_2_38,2022,male,Y015_049,39216.2975864149
BDI_2_39,2022,female,Y015_029,37900.891820016084
BDI_2_39,2022,female,Y015_039,57971.93800005034
BDI_2_39,2022,female,Y015_049,69732.00942002806
BDI_2_39,2022,male,Y015_029,35743.62335615848
BDI_2_39,2022,male,Y015_039,53796.7510187329
BDI_2_39,2022,male,Y015_049,64563.18279373089
BDI_2_4,2022,female,Y015_029,65269.93798290578
BDI_2_4,2022,female,Y015_039,101179.68232019237
BDI_2_4,2022,female,Y015_049,118099.93847824704
BDI_2_4,2022,male,Y015_029,80629.27329603644
BDI_2_4,2022,male,Y015_039,132016.4863023729
BDI_2_4,2022,male,Y015_049,156675.84964665456
BDI_2_40,2022,female,Y015_029,57319.710197251625
BDI_2_40,2022,female,Y015_039,88216.58219854813
BDI_2_40,2022,female,Y015_049,106991.75526790135
BDI_2_40,2022,male,Y015_029,57780.63849751417
BDI_2_40,2022,male,Y015_039,89470.21701267916
BDI_2_40,2022,male,Y015_049,108750.23653125184
BDI_2_41,2022,female,Y015_029,25405.536523214523
BDI_2_41,2022,female,Y015_039,38385.776210889155
BDI_2_41,2022,female,Y015_049,46511.99005851936
BDI_2_41,2022,male,Y015_029,27336.943811777328
BDI_2_41,2022,male,Y015_039,39141.51207124864
BDI_2_41,2022,male,Y015_049,46633.57157255242
BDI_2_42,2022,female,Y015_029,49532.7751085943
BDI_2_42,2022,female,Y015_039,76991.4788730627
BDI_2_42,2022,female,Y015_049,92706.17702560274
BDI_2_42,2022,male,Y015_029,51446.946993598365
BDI_2_42,2022,male,Y015_039,79395.57347089594
BDI_2_42,2022,male,Y015_049,95718.46021685432
BDI_2_43,2022,female,Y015_029,48339.875784854645
BDI_2_43,2022,female,Y015_039,74144.72308823779
BDI_2_43,2022,female,Y015_049,88971.03254063774
BDI_2_43,2022,male,Y015_029,46661.65007182307
BDI_2_43,2022,male,Y015_039,70263.41507559581
BDI_2_43,2022,male,Y015_049,84083.48743302813
BDI_2_44,2022,female,Y015_029,27599.736436471027
BDI_2_44,2022,female,Y015_039,42074.94153935738
