"","iso3","year","kp","population_proportion","study_idx","logit_proportion"
"157","CMR",2013,"MSM",0.00966116298648315,49,-4.62993311122741
"158","CMR",2013,"MSM",0.00623922057052035,49,-5.07064124712519
"159","CMR",2013,"MSM",0.0199334052468499,49,-3.89522354320213
"160","CMR",2013,"MSM",0.00451833950238248,49,-5.39508214131245
"161","CMR",2013,"MSM",0.017955063468331,49,-4.00176490499572
"162","CMR",2013,"MSM",0.00406995290827059,49,-5.50004559233636
"163","CMR",2013,"MSM",0.0367399769920881,49,-3.26645793530799
"164","CMR",2013,"MSM",0.00833079938065113,49,-4.7794301689165
"165","CMR",2013,"MSM",0.00444960817159307,49,-5.4104797008658
"166","CMR",2013,"MSM",0.0196624577312288,49,-3.90918582458133
"167","CMR",2013,"MSM",0.0188228133200144,49,-3.95368345304629
"168","CMR",2013,"MSM",0.00427128759673942,49,-5.45155951668921
"169","CMR",2013,"MSM",0.0157497808110581,49,-4.13505370410364
"170","CMR",2013,"MSM",0.00357254516190816,49,-5.63089806475723
"171","CMR",2013,"MSM",0.010179780930849,49,-4.57711983841021
"172","CMR",2013,"MSM",0.00229866021019171,49,-6.07312753689896
"173","CMR",2015,"MSM",0.00228100490150908,51,-6.08085557648401
"174","CMR",2015,"MSM",0.00600075343408602,51,-5.10985141498213
"175","CMR",2015,"MSM",0.0133287510951671,51,-4.30441346428349
"176","CMR",2015,"MSM",0.00349152438529537,51,-5.65391921753181
"177","CMR",2015,"MSM",0.00370691998489658,51,-5.59384013227452
"178","CMR",2015,"MSM",0.0100387431684848,51,-4.59121388384346
"179","CMR",2015,"MSM",0.0221956791286896,51,-3.78541193301549
"180","CMR",2015,"MSM",0.0116632872855956,51,-4.43957737240373
"181","CMR",2015,"MSM",0.0112709026764031,51,-4.4741959579966
"182","CMR",2015,"MSM",0.00569782507048202,51,-5.16195662393797
"183","CMR",2016,"MSM",0.0136925208590866,53,-4.27711838988998
"184","CMR",2016,"MSM",0.00635614496327882,53,-5.05195679199504
"185","CMR",2016,"MSM",0.00574792179994273,53,-5.15315241092224
"186","CMR",2016,"MSM",0.0128493279519762,53,-4.3415311738498
"187","CMR",2018,"MSM",0.00214609607275281,55,-6.14195646524753
"188","CMR",2018,"MSM",0.00298668360065071,55,-5.81060051817801
"189","CMR",2018,"MSM",0.00213299646875759,55,-6.14809222047713
"190","CMR",2018,"MSM",0.00238720893784577,55,-6.03524034102711
"191","CMR",2018,"MSM",0.00452169368252736,55,-5.39433669933924
"192","CMR",2018,"MSM",0.00845608003565176,55,-4.76437752998603
"193","CMR",2018,"MSM",0.00322420487349065,55,-5.73383949616716
"194","CMR",2018,"MSM",0.00180758725738693,55,-6.31395310700248
"195","CMR",2018,"MSM",0.00547917942742197,55,-5.20130568356761
"196","CMR",2018,"MSM",0.00603026367353523,55,-5.1049160231039
"197","CMR",2018,"MSM",0.00522189480463675,55,-5.24965937701044
"198","CMR",2018,"MSM",0.00170251292446159,55,-6.37394596466223
"199","CMR",2018,"PWID",0.000565639333276934,56,-7.47698810386349
"200","CMR",2018,"PWID",0.000322462490555524,56,-8.03920122235499
"201","CMR",2018,"PWID",0.00124126788996386,56,-6.6903798909466
"202","CMR",2018,"PWID",0.000511225080545436,56,-7.57818923820398
"203","CMR",2018,"PWID",0.000236126838974896,56,-8.35090528931019
"204","CMR",2018,"PWID",0.000799984048091365,56,-7.13011846617485
"205","CMR",2018,"PWID",0.000467799417131496,56,-7.66700304092355
"206","CMR",2018,"PWID",0.000846446404280998,56,-7.07361686804701
"207","CMR",2018,"PWID",0.000905742914255134,56,-7.0058488979416
"208","CMR",2018,"PWID",0.000128188255411348,56,-8.961882432658
"209","CMR",2018,"PWID",0.000464705860140439,56,-7.67364109749506
"210","CMR",2018,"PWID",0.000218799265092705,56,-8.42713702302542
"211","COD",2013,"FSW",0.0441537431019637,57,-3.07491937604665
"212","COD",2013,"FSW",0.0590036416708014,57,-2.7693401043422
"213","COD",2018,"FSW",0.0187138033644555,60,-3.959602757312
"214","COD",2019,"FSW",0.00983585717368133,63,-4.61183612674388
"215","COD",2013,"MSM",0.0154334473969158,58,-4.15566443307815
"216","COD",2013,"MSM",0.0149045460357014,58,-4.19107227457067
"217","COD",2018,"MSM",0.0104588213289119,61,-4.5497956111849
"218","COD",2019,"MSM",0.00722851575383025,64,-4.92246678575251
"219","COD",2013,"PWID",0.00023139386667753,59,-8.37115782819653
"220","COD",2013,"PWID",0.000487367391339979,59,-7.62600483610063
"221","COD",2018,"PWID",0.0041709288262179,62,-5.47543687646161
"222","COD",2019,"PWID",0.00093122327689695,65,-6.97807982749717
"223","COG",2017,"FSW",0.0127667471661296,66,-4.34806242363319
"224","COG",2017,"FSW",0.0115601693143428,66,-4.44856226174021
"225","COG",2017,"FSW",0.117314565297796,66,-2.01810997175536
"226","COG",2017,"FSW",0.0228244963365652,66,-3.7568319112535
"227","COG",2017,"FSW",0.0248741827684429,66,-3.66873607701186
"228","COG",2017,"MSM",0.00226537395856099,67,-6.08774748675774
"229","COG",2017,"MSM",0.00197241029844096,67,-6.22652462429262
"230","COG",2017,"PWID",0.000127585011481567,68,-8.96660006567999
